id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
928367,2022-01-04,Köhnə tikili,8 / 4,45,2,Kupça,83000,Vasitəçi / Rieltor,Bineqedi rayonu terlan yashadliq evinin yaxinliqinda 9 mertebeli binanin 4 cu mertebesinde tam temirli 2 otaqli menzil satilir real aliciya yerinde endirim olacaq elave melumat ucun elaqe saxlayin bashqa menzillerde var teklif ede bilerik,16,Bakı,Binəqədi rayonu,,
928365,2022-01-04,Köhnə tikili,5 / 5,60,2,Kupça,77000,Vasitəçi / Rieltor,Qarayev metrosuna piyada 5 deqiqe mesafede 245 nomreli mektebin yaninda 5 mertebli binanin 5 ci mertebesinde 2 AYRI AYRI otaqli temirli menzil satilir menzil orta blokdu butun iase abyeklerine yaxindir xidmet haqqi 1 faizdir,30,Bakı,Nizami rayonu,metro. Qara Qarayev,
928362,2022-01-04,Yeni tikili,16 / 4,95,3,Kupça,140000,Vasitəçi / Rieltor,Həzi Aslanov metrosunun yanında 16 mərtəbəli binanın 4 cu mərtəbəsi 3 otaqlı təmirli mənzil təcili olaraq satılır qaz su ishiq daimidir sənəd Kupca.,19,Bakı,Xətai rayonu,H.Aslanon qəs.,metro. Həzi Aslanov 
928361,2022-01-04,Köhnə tikili,5 / 3,80,3,Kupça,108000,Vasitəçi / Rieltor,"Nesimi rayonu, 20 yanvar ve M.Ecemi metrolarina 5 deqlik mesafede     3cu mikrorayon,    Asif Meherremov kucesi,    Bank of Bakunun yaninda,  5 mertebeli binanin 3cu mertebesinde, umumi sahesi 80  kvm olan radnoy 3 otaqli menzil satilir, su, qaz, isiq saimidir, kupca var. SIRKET XIDMET HAQQI 1%",23,Bakı,Nəsimi rayonu,3-cü mikrorayon,metro. 20 Yanvar
928358,2022-01-04,Yeni tikili,17 / 16,134,3,Kupça,165000,Vasitəçi / Rieltor,Hezi Aslanov metrosunun cixisinda 17 mertebeli binanin 16 ci mertebesinde 134 m2  3 otaqli ela temirli menzil satilir.Qaz su daimidi.İstilik kombidi.Temirden sonra yasayis olmayib.Real aliciya endirim olacaq.,16,Bakı,Xətai rayonu,H.Aslanon qəs.,metro. Həzi Aslanov 
928357,2022-01-04,Köhnə tikili,9 / 5,110,4,Kupça,125000,Vasitəçi / Rieltor,"Yasamal rayonu Yeni yasamalda kohne tikili. (Lelinqradski proyekt) 9 mertebenin 5 ci mertebesi. Ev 4 otaqli olub, temir ederken 3 boyuk otaga deyishmishik. Tam temirli evdi. Cixarishi var, daima su cekilib. Mebelli ve mebelsiz satila biler. qimet eshyasiz qiymetdi eshyali qiymeti 135 min manatdir",18,Bakı,Yasamal rayonu,metro. İnşaatçılar,
928356,2022-01-04,Köhnə tikili,5 / 1,86,4,Kupça,83000,Vasitəçi / Rieltor,Sumqayıt.ş 9 cu mkr 5/1 ci mərtəbəsi 4 otaq lenproyekt səliqəli mənzildi yerdən hundürdü zirzəmisi qurudu əşya yığmaq üçün istifadə olunur qiymətdə endirim olacaq,21,Sumqayıt,9-cu mikrorayon,,
928355,2022-01-04,Yeni tikili,18 / 8,90,2,Kupça,118000,Vasitəçi / Rieltor,TECILI..!!  DEYERINDEN ASAGI MENZIL..!!    XETAI rayonu Gence prospekti Hezi aslanov qesebesinde Supper temirli menzil satilri menzilin polindan tutmus yerin dikine kimi bahali materiallardan istifade olunub 18 mertebeli binanin 8ci mertebesindedir. KUPCA var. Bu binada 1410 azn e Menzil yoxdur. REAL ALICIYA SUPPER SERFELI FURSET..!!    SIRKET XIDMET HAQQI 1%dir..,20,Bakı,Xətai rayonu,H.Aslanon qəs.,metro. Həzi Aslanov 
928354,2022-01-04,Yeni tikili,18 / 14,145,5,Kupça,228000,Vasitəçi / Rieltor,"TƏCİLİ!!!!    Nizami rayonu, Neftçilər m/s yaxınlığında, Nazlı şadlıq sarayının yanında,  yeni tikili 18 mərtəbəli binanın, 14cü mərtəbəsində, ümumi sahəsi 145 kvm olan, 5 otaqlı, əla təmirli və əşyalı mənzil satılır. Mənzilin kupçası var. Mənzildə qaz, su, işıq daimidir. Mənzil yeni təmirdən çıxıb və xüsusi dizaynla təmir olunub. Ətraflı məlumat üçün əlaqə saxlaya bilərsiniz.     ŞİRKƏTİN XİDMƏT HAQQI 1%",15,Bakı,Nizami rayonu,metro. Neftçilər,
928351,2022-01-04,Köhnə tikili,5 / 4,135,4,Kupça,185000,Əmlak sahibi,2000ci ilin binasi temirli esyali .metbexle 5otaq.,20,Bakı,Nəsimi rayonu,3-cü mikrorayon,metro. Memar Əcəmi
