id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
289635,2022-07-16,Yeni tikili,18 / 8,120,3,Kupça,255000,Vasitəçi / Rieltor,"Qara Qarayev metronun duz çixişi 18/8-ci mertebe 3-otaq, Umumi sahesi 120 kv/m. Super təmirlidir, dolu əşyali satilir. Temirden sonra yasayis olmuyub. Sənəd: Kupça,Texpasport. Açarlar məndədir gunun istənilən vaxti baxmaq olar. Real aliciyla qiymətdə razilaşmaq olar. Ətrafli məlumat uçun zəng edin. Qiymet: 255.000 azn",9,Bakı,Nizami rayonu,8-ci kilometr,metro. Qara Qarayev
292331,2022-07-16,Köhnə tikili,5 / 3,72,3,Kupça,79000,Vasitəçi / Rieltor,Sumqayit seher 2-ci mikrorayon Nurlan şadlıq sarayına yaxın. 5/3 3 otaq 2 balokon. 72 kvd.Tam seliqeli temirli. kombi sistemi ve kuxna mebeli içinde.  Dıger elanlarımız yeniemlak.az/4646,25,Sumqayıt,2-ci mikrorayon,,
249607,2022-07-16,Köhnə tikili,5 / 1,75,3,Kupça,93000,Vasitəçi / Rieltor,Nefcler Metroya yaxin vasmoy parka yaxin Ankara Palikniksnin yani das Eksbrmental lahiye orta temir evdir sekilde gorundyu kimidir yerden hundur orta blok merkezi isdlik sistemi var yaxinliginda baxca mekdeb var Metroya piyada 10 deqiqe mesafedir kimin bashqa suali varsa zeng Edib etrafli maraqlana biler reyal aliciya endrim olacag,16,Bakı,Nizami rayonu,8-ci kilometr,metro. Neftçilər
292328,2022-07-16,Köhnə tikili,5 / 2,60,2,Kupça,90000,Vasitəçi / Rieltor,Olimpik Starin yaxinliqinda yerləşən kohne tikili binada radnoy 2 otaq mənzil satilir 10% təmir olunub su qaz işiq daimidir əlavə məlumat üçün əlaqə saxlayin.    OFİS HAQQİ 1%,20,Bakı,Nəsimi rayonu,metro. Gənclik,
292327,2022-07-16,Köhnə tikili,5 / 5,40,1,Kupça,66500,Vasitəçi / Rieltor,Neftciler metrosu yaxinligin da Ev yeni temirden cixib. Təmir yüksək keyfiyyətli materiallarla aparılıb.5 mertebenin 3 ci mertebesi orta blok. Senedi kupcadi.,24,Bakı,Nizami rayonu,metro. Neftçilər,
292326,2022-07-16,Yeni tikili,17 / 2,67,2,Kupça,108000,Vasitəçi / Rieltor,SENED KUPCA...ESYALARİ İLE BİRLİKDE SATİLİR...Hezi Aslanov metrosuna piyada 2 deqiqelik mesafede TVİNS ART MMC de 17 mertebeli binanin 2 ci mertebesinde 67 kv 1 otaqdan 2 otaga duzelme menzil satilir.Qaz su daimidi.İstilik merkezidi.Pol parketdi.Real aliciya endirim olacaq...QİYMET 108000 AZN...WHATSAPP 0556016128...İŞ 0556431504 VUQAR,20,Bakı,Xətai rayonu,Əhmədli,metro. Həzi Aslanov 
292320,2022-07-16,Yeni tikili,16 / 4,155,3,Kupçasız,125000,Vasitəçi / Rieltor," TƏCİLİ SATILIR !!!  DƏYƏRİNDƏN AŞAĞI QİYMƏTƏ SATILIR.  Y.Yasamal Albalı uşaq baxçasını yanında QANUNİ 3 otaqlı TƏCİLİ təmirsiz mənzil satılır.  Binada yaşayış var.  Qaz,su,işıq daimidir.  SƏNƏD müqavilədir.  Binanın geniş həyəti var,yeraltı avtodayanacaq,uşaq əyləncə mərkəzi var.  Binada KUPÇA var.  Etrafli melumat ucun elaqe saxlaya bilersiniz !  Ofis haqqi 1%",21,Bakı,Yasamal rayonu,metro. İnşaatçılar,
292319,2022-07-16,Köhnə tikili,5 / 5,36,1,Kupça,66000,Vasitəçi / Rieltor,"Mənzil yaxşı təmirlidir. Heydər Əliyev parkının yaxınlığında yerləşir. Xalqlar Dostluğu metrosuna 5 dəqiqəlik məsafədədir. Mərkəzi istilik var, su, qaz, işıq daimidir. Bütün infrastrukturlara yaxındır.",20,Bakı,Xətai rayonu,metro. Xalqlar Dostluğu,
292317,2022-07-16,Köhnə tikili,5 / 4,45,3,Kupça,56000,Vasitəçi / Rieltor,"Sumqayıt şəhəri 8-ci mikrorayonda 5 mərtəbəli daş binanın 4-cü mərtəbəsində 2 otaqdan 3 otağa düzəlmə, super təmirli, hər bir şəraitli mənzil satılır  Mənzildə mətbəx mebeli, kombi,isti döşəmə, su nasosu və s. lazımı bütün işlər görülüb. Daş binadır.   Qiymət: 56000 azn",28,Sumqayıt,8-ci mikrorayon,,
292312,2022-07-16,Yeni tikili,7 / 7,208,4,Kupça,550000,Vasitəçi / Rieltor,"Təcili!! Ağ şəhər, Xəzər 14 NPK-da 4 otaqlı, əla təmirli, 7 mərtəbəli binanın 7-ci mərtəbəsində sahəsi 208 kv-m olan mənzil satılır.  Qiyməti   550 000 azn.",16,Bakı,Xətai rayonu,,
292311,2022-07-16,Yeni tikili,7 / 2,116,3,Kupçasız,116000,Vasitəçi / Rieltor,"TƏCİLİ !!! ƏLA QİYMƏTƏ !!!! Xırdalan, qazlı və tam yaşayışlı yeni tikili 7 mərtəbəli liftli yaşayış binasında 3-cü mərtəbədə, ümumi sahəsi 116 kvadratmetr, 3 otalı təmirli mənzil 116 000 AZN-ə satılır. Qaz, su, elektrik enerjisi fasiləsizdir. Kombi sistemi hazır vəziyyətdədir. Hamam otağı və sanitar təmirlidir. Binanın 24 saat mühafizə və müşahidə olunur. Məktəb, bağça, supermarket piyada məsafəsindədir. Avtobus dayanacağı binanın qarşısındadır. Daha ətraflı məlumat üçün əlaqə saxlaya bilərsiniz. Təşəkkürlər..!",17,Xırdalan ş.,,,
286883,2022-07-16,Yeni tikili,16 / 10,47,2,Kupça,92000,Vasitəçi / Rieltor,Qara Qarayev m/s yaxinliqinda Yeni Tikili binada 16/10-da sahesi 47kv olan 2 otaqli menzil tecili satilir.Qazi isigi suyu daimidir istilik sistemi kombi sistemidir.Liftler islekdir yer olaraq cox sakit yerdir etrafinda mekteb baxca yerlesir metroya mesafe 5 deqiqelik yoldur mənzil əşyalarla birlikdə satılır.Alqi satqi edib kiraye vermek ucunde yaxsi variantdir.Etrafli buyurun elaqe saxlayin.                               TƏCİLİ SATILIR,12,Bakı,Nizami rayonu,8-ci kilometr,metro. Qara Qarayev
286310,2022-07-16,Yeni tikili,16 / 13,143.9,4,Kupça,172000,Vasitəçi / Rieltor,DƏYƏRİNDƏN ÇOX UCUZ SATILIR    Həzi Aslanov m/s yaxınlığında yeni tikili binada 16/13-de sahesi 144kv olan 4 otaqli ela temirli menzil tecili satilir.Mənzil bahali materiallarla yuksek keyfiyyetle dizaynla temir olunub mənzilin temirinde bahali materiallardan istifade olunub.Qazi isigi suyu daimidir istilik sistemi kombidir menzilin bloku temirlidir blokdan ayri ozune girisi var menzilin 4 balkonu var sehere denize gozel panoramasi var.Etrafinda butun obyektler var marketler aptek mekteb baxca ve s. Ev tecili olaraq deyerinden ucuz satilir.Etrafli buyurun elaqe saxlayin.     TƏCİLİ SATILIR DƏYƏRİNDƏN ÇOX UCUZ REAL ALİCİ ƏLAQƏ SAXLASIN,10,Bakı,Xətai rayonu,Əhmədli,metro. Həzi Aslanov 
286640,2022-07-16,Yeni tikili,16 / 10,58,2,Kupça,93000,Vasitəçi / Rieltor,DƏYƏRİNDƏN ÇOX UCUZ Qara Qarayev m/s yaxinliqinda Yeni Tikili binada 16/10-da sahesi 58kv olan 2 otaqli menzil TƏCİLİ OLARAQ SATILIR.Qazi isigi suyu daimidir istilik sistemi kombi sistemidir.Liftler islekdir yer olaraq cox sakit yerdir etrafinda mekteb baxca yerlesir metroya mesafe 5 deqiqelik yoldur mənzil əşyalarla birlikdə satılır.Alqi satqi edib kiraye vermek ucunde yaxsi variantdir.Etrafli buyurun elaqe saxlayin.                                                    TƏCİLİ SATILIR,10,Bakı,Nizami rayonu,8-ci kilometr,metro. Qara Qarayev
292308,2022-07-16,Köhnə tikili,10 / 8,85,3,Kupça,113000,Vasitəçi / Rieltor,"TECILI !!! IPOTEKAYA YARARLI !!!    Xetai rayonu Seyid Ezim Sirvani kucesi Serhedci idman kompleksi yaxinliginda 10 mertebeli binanin 8 mertebesi umumi sahesi 85 kvm olan Radnoy 3 otaqli menzil satilir, Kupca var qaz su isiq daimidir....  Sirket xidmet haqqi 1%",18,Bakı,Xətai rayonu,Əhmədli,metro. Əhmədli
292306,2022-07-16,Köhnə tikili,5 / 3,65,3,Kupça,80000,Vasitəçi / Rieltor,"2-ci mikrorayonda 5 mərtəbənin 3-cü mərtəbəsində tam təmirli, pol parket, orta ev, daş binadan 3 otaqlı mənzil satılır.  Mətbəx mebeli və kombisi ilə birlikdə  2 tərəfə eyvanı var  Qiymət: 80000 azn.",12,Sumqayıt,2-ci mikrorayon,,
292305,2022-07-16,Yeni tikili,27 / 24,65,2,Kupça,175000,Vasitəçi / Rieltor,"!!! TƏCİLİ SATILIR !!!    TƏCİLİ satıldığı üçün dəyərindən ucuz satılır.     Grand Həyat  yaşayış kompleksində 2 otaqlı (1-dən 2-ə düzəldilmiş) dəniz menzeresi sevenler üçün möhtesem TƏCİLİ SUPER TƏMİRLİ mənzil satılır.  Qaz,su ,işıq daimidir.  Binaya kubça verilib.  Binanin yeralti dayanacaqi,bloklarda ve binanin heyetində 24/7 saat video mushahide ile muhafize olunur.  Şəkillər şərtidir.  Ətrafli melumat ucun elaqe saxlaya bilersiniz!  Ofis haqqı 1%",13,Bakı,Yasamal rayonu,metro. Nizami,
