id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
928481,2022-01-06,Yeni tikili,18 / 7,60,1,Kupça,6000,Vasitəçi / Rieltor,"Diqqet Diqqet !!! Sadece resmi ish emek haqqi 400-500 azn minumum olan shexsler menzil sahibi ola biler,menzil sahibi olmaqiniz ucun sizlere komeklik ede bilerik,  1 otaqli 2 otaqli 3 otaqli menzillerimiz var   Ayliq odenish 1 otaq ucun 340 azn - 410 azn  Ayliq odenish 2 otaq ucun 660 azn  Ayliq odenis  3 otaq ucun 850 azn  Menziller tam temirli kombilidir.. (shekiller sherti olaraq qoyulub)  Ilkin odenishler 1 otaq ucun 4300 azn , 2 otaq ucun  8500 azn , 3 otaq ucun 11000 azn…  Qeyd edim ki shirket rusumu alici terefden 1 otaq ucun 600 azn, 2 otaq ucun 800 azn , 3 otaq ucun 1000 azn  Xaish olunur fikiri ciddi olan shexsler elaqe saxlasinlar",10,Xırdalan ş.,,,
931411,2022-01-06,Köhnə tikili,9 / 3,65,3,Kupça,124000,Vasitəçi / Rieltor,"TƏCİLİ!!!1    Xətai rayonu, Əhmədli m/s yaxınlığında, Movida Plaza şadlıq sarayının yanında, 9 mərtəbəli Kiyev layihəli binanın, 3cü mərtəbəsində, ümumi sahəsi 65kvm olan, qanuni 3 otaqlı, əla təmirli mənzil satılır. Mənzilin kupçası var. Mənzildə qaz, su, işıq daimidir. Mənzilin təmirində bahalı materiallardan istifadə olunub. Mənzil orta blokda yerləşir, künc deyil. Ətraflı məlumat üçün əlqə saxlaya bilərsiniz.     ŞİRKƏTİN XİDMƏT HAQQI 1%",20,Bakı,Xətai rayonu,metro. Əhmədli,
916832,2022-01-06,Köhnə tikili,5 / 1,50,2,Kupça,68500,Vasitəçi / Rieltor,"Tecili...Ecemi metrosunun cixisinda,9 sayli mektebin yaninda 2 otaqli fransiz layiheli menzil.Menzil yaxsi temirlidir,orta blokdur, hundur beletajdir.Temirden sonra yasayis olmayib,istenilen vaxt baxmaq olar,evin acari mendedir.",8,Bakı,Nəsimi rayonu,2-ci mikrorayon,metro. Memar Əcəmi
894878,2022-01-06,Yeni tikili,17 / 9,135,3,Kupça,143000,Vasitəçi / Rieltor,"Həzi Aslanov,Sadıqcan küçəsi yeni açılmış Gənclik parkın yanında  Prakurorluğun işçiləri üçün inşa edilmiş yeni tikili binada  3 otaqlı təmirsiz(Podmayak) mənzil satılır.  Mərtəbə 17/9.  Ümumi sahə 135 kv.m.  Qaz,su.işıq daimidir.  Bina yüksək Prestijə sahibdir,infrastrktura cəhətdən əl verişli ərazidə yerləşir.  Sənəd Çıxarış-Kupça Əgər, siz də daşınmaz əmlak almaq və ya satmaq istəyirsinizsə xidmətimizdən istifadə edə bilərsiniz...  Alıcının Kommisiya haqqı 1 % təşkil edəcək.",7,Bakı,Xətai rayonu,,
931405,2022-01-06,Köhnə tikili,9 / 3,120,5,Kupça,185000,Vasitəçi / Rieltor,"TƏCİLİ!!!!    Binəqədi rayonu, Azadlıq prsopekti, 9 mərtəbəli binanın, 3cü mərtəbəsində, ümumi sahə 120kvm olan, qanuni 5 otaqlı, əla rəmirli mənzil satılır. Mənzilin kupçası var. Mənzildə qaz, su, işıq daimidir. Mənzil 5 otaqdan 4 otağa düzəlib. Mənzil yelçəkəndir. Mənzil bahalı materiallarla təmir olunub. Ətraflı məlumat üçün əlaqə saxlaya bilərsiniz.    ŞİRKƏTİN XİDMƏT HAQQI 1%",17,Bakı,Binəqədi rayonu,8-ci mikrorayon,metro. Azadlıq prospekti
931404,2022-01-06,Yeni tikili,15 / 6,124,4,Kupça,225000,Vasitəçi / Rieltor,yeni dizayla temirdan cixmis menzildi yasayis olmayib cox yuksek seviyede islenilib,18,Bakı,Xətai rayonu,metro. Həzi Aslanov ,
931402,2022-01-06,Köhnə tikili,5 / 2,75,3,Kupça,89000,Vasitəçi / Rieltor,"Tecili....Nizami rayonu Neftciler metrosunun yaxinliginda M.Serifli kucesinde yerlesen 5 mertebeli binanin 2 ci mertebesinde olan 3 otaqli orta temirli menzil satilir. Binadan neftciler metrosuna piyada mesahe 5-6 deqiqe. binanin etrafinda mekteb,baxca, market, ve s. Real aliciya endirim olunacaq.",19,Bakı,Nizami rayonu,metro. Neftçilər,
931397,2022-01-06,Yeni tikili,17 / 7,105,3,Kupçasız,168000,Vasitəçi / Rieltor,"TƏCİLİ!!!!    Səbail rayonu, Badamdar qəsəbəsi, Qurd Qapısının, YAsamal Rayon Məhkəməsinin yanında, yeni tikili 17 mərtəbəli binanın, 7ci mərtəbəsində, ümumi sahəsi 105 kvm olan, 3 otaqlı, əla təmirli mənzil satılır. Mənzilin sənədi müqavilədir, kupça tezliklə veriləcək. Mənzildə qaz, su, işıq daimidir. Mənzilin təmirində bahalı və keyfiyyətli materiallardan istifadə olunub. Mənzildə təmirdən sonra yaşayış olmayıb. Ətraflı məlumat üçün əlaqə saxlaya bilərsiniz.    ŞİRKƏTİN XİDMƏT HAQQI 1%",18,Bakı,Səbail rayonu,Badamdar qəs.,
923129,2022-01-06,Köhnə tikili,5 / 3,46,2,Kupça,71000,Vasitəçi / Rieltor,"Daw evdi , Hamam kafel metlax , Orta blok , Qaz Su iwig daimidi .",11,Bakı,Nizami rayonu,metro. Qara Qarayev,
931396,2022-01-06,Köhnə tikili,5 / 2,40,2,Kupça,62500,Vasitəçi / Rieltor,Qara Qarayev metrosuna iki dəqiqəliy piyada məsafədə bir otağdan ikyə piridelka olunmuş tam təzə təmirli mənzili satışa təqdim edirik.Remontdan sonra yaşayış olmayıb.Metroya prosbetə tam yaxındır.Sənədi kupca cıxarışdır.Alqı satqıdan dərhal acar alan tərəfə təhfil verləcədir.Qeydiyyatda hec kim yoxdur.,21,Bakı,Nizami rayonu,8-ci kilometr,metro. Qara Qarayev
