id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
240964,2022-06-06,Yeni tikili,16 / 6,75,3,Kupça,140000,Vasitəçi / Rieltor,Genclik metrosuna yaxin Azadliqnan inqlabi kesiwmesi Cox elveriwli yerde 3 otaga duzelme Ela temirli menzil satilir Temirden sora yawayiw olmayib Qaz Kupca var umumi sahesi 74 kv Cox elveriwli yerde yerlewir elave melumat ucn elaqe saxlayin Ofis xidmet haqqi 1 %,40,Bakı,Nərimanov rayonu,metro. Gənclik,
146878,2022-06-06,Yeni tikili,16 / 3,157,3,Kupça,250000,Vasitəçi / Rieltor,Yasamalda 2 nomrali texnukomina yaxin qaz qubca olan binada 17/3 -157 -kv -3 otaq manzil satilir manzil ala tamirlidi manzili 250000 manata satilir,33,Bakı,Yasamal rayonu,metro. İnşaatçılar,
192878,2022-06-06,Köhnə tikili,9 / 2,120,5,Kupça,150000,Vasitəçi / Rieltor,9 mikrayonda 7 ci bolmaya yaxin 9/2 -5 -otaq manzil satilir manzilin tamiri yaxwidi manzili 150000 manata satilir,32,Bakı,Binəqədi rayonu,metro. Nəsimi,
240961,2022-06-06,Köhnə tikili,5 / 5,60,2,Kupça,80000,Əmlak sahibi,"Badamdartda Express marketin yaninda 31 dayanacagnan 5deyge mesafede olan Eyri Bina adlandiran 7ci blok 5ci mertebesinde tecili 2 otagli Əşyali ev satilir, orta remont, menzereli denize baxan balkon",29,Bakı,Səbail rayonu,Badamdar qəs.,
240959,2022-06-06,Köhnə tikili,9 / 8,64,3,Kupça,87000,Vasitəçi / Rieltor,X.Dostluqu m. Babək pr. leninqrad lay. 9/8  2-3ə düzəlib orta təmir  pol parket  qapı pəncərə plastik  mətbəx mebeli kondisioner qalır su qaz işıq  lift daimi  yax.da məktəb supermarket  metro,32,Bakı,Xətai rayonu,metro. Xalqlar Dostluğu,
240958,2022-06-06,Köhnə tikili,9 / 2,80,3,Kupça,86000,Vasitəçi / Rieltor,Qaracuxurda en gozel yerde veteranlar parkinin yaninda 9 mertebeli binanin 2 ci mertebesinde 3 otaq temiri qeseng gir yasa menzil satilir.Mekteb Baxca tam yaxinliginda yerlesir .Butun infrasturuktur yanindair.Real aliiya cuzi endirim olunacaq.Ofis haqqi 1%,35,Bakı,Suraxanı rayonu,Qaraçuxur qəs.,
240956,2022-06-06,Yeni tikili,20 / 12,157,3,Kupça,315000,Əmlak sahibi,"Menzil  Sea Tower  yashayish kompleksinde yerleshir.Mohteshem denize,parka ve shehere menzeresi var",35,Bakı,Xətai rayonu,Ağ şəhər,metro.  Xətai
240955,2022-06-06,Yeni tikili,6 / 4,142,3,Kupça,215000,Vasitəçi / Rieltor,"Sənəd Kupca . Həzi aslanov metrosuna yaxın ( Xetai polis idarəsinin yaninda , sadıqcan küc. ). Yeni tikili 6 mərtəbəli 4-cü mərtəbəsində . Qanuni 3 otaq , sahə 142 kv . Qiymət : 215.000 azn",42,Bakı,Xətai rayonu,Əhmədli,metro. Həzi Aslanov 
240954,2022-06-06,Köhnə tikili,9 / 8,116,5,Kupça,160000,Əmlak sahibi,"Həzi Aslanov metrosunun yanı 5 otaqlı orta təmirli ,  İnfrastrukturu var.Yanında 2 dənə məktəb, ərzaq dükanları yerləşir  Sərhəd qoşunları akademiyası yanında yerləşir",43,Bakı,Xətai rayonu,Əhmədli,metro. Həzi Aslanov 
240952,2022-06-06,Yeni tikili,9 / 3,80,3,Kupça,119000,Vasitəçi / Rieltor,"8 Noyabr pr . Gənclik parkı yaxınlığında Zərifə parkının arxasında   3 otaqlı təmirli mənzil satılır.  Mərtəbə 9/3.  Bina Kiyev layihəlidir.  Binada və Həyətdə hal hazırda   Abad Məhəllə    layihəsi təmir işləri görür.  Abadlaşdıqdan  sonra bu binada qiymət daha baha olacaq.  Təmir şəxsi istifadə üçün keyfiyyətli materiallarla olunub.  Mənzildə olan əşyaların 85 % -i alıcıya tıqdim olunacaq.  Su,işıq,qaz daimidir.  İstilik sistemi mərkəzidir.  Sənəd Çıxarış-Kupça.  İpotekaya Yararlıdır.  Əgər, siz də daşınmaz əmlak almaq və ya satmaq istəyirsinizsə xidmətimizdən istifadə edə bilərsiniz.  Alıcının Komissya haqqı 1% təşkil edəcək.",41,Bakı,Xətai rayonu,metro. Həzi Aslanov ,
181421,2022-06-06,Köhnə tikili,5 / 1,85,4,Kupça,89900,Vasitəçi / Rieltor,Ofisimiz sülh küçəsi 36 məhələ vats 055-297-96-97 yeni emlak.az/9697 daxil olub digər Daşınmaz emlak ünvanlarımiza baxa bilərsiniz. Sumqayıtın istədiyiniz Mikrorayon və məhələsində Yeni ve Köhnə Tikili Binalardan Mənzilərimiz var.9 mikrorayon 5/1 mərtəbəsi Leninqrad Lahiyəsi 4 otaq Orta ev Kombi var Ətraflı məlumat üçün əlaqə saxliya  Xidmət haqqı 1 faiz,49,Sumqayıt,9-cu mikrorayon,,
240947,2022-06-06,Köhnə tikili,6 / 1,134,3,Kupça,165000,Vasitəçi / Rieltor,6/1 Yeni tikilidir. 4 otağa düzəlmədir. Sahəsi 134 kv-dir. Tam təmirlidir.Dəyərindən qat-qat aşağı qiymətə satılır. Mənzilin yerləşdiyi ünvan Xətai rayonu Gəncə prospekti Gənclər parkının yanında yerləşir. But qiymətə o binada ev yoxdur. Ofisin xidmət haqqı 1%-dir.,45,Bakı,Xətai rayonu,Əhmədli,metro. Həzi Aslanov 
240939,2022-06-06,Köhnə tikili,5 / 1,66,3,Kupça,75000,Vasitəçi / Rieltor,"Ofisimiz 36 məhələ sulh küçəsi. Vats 055-297-96-97. Yeniemlak.az/9697 daxil olub digər evleredə baxa bilərsiniz.  Sumqayıtda Yeni ve Köhnə Tikili binalarda Təmirli və Təmirsiz 1,2,3,4 və 5 otaqlı Mənzilərimiz var.  Sumqayıt şəhəri 13 mikrorayon 5/1 mərtəbəsi 3 otaqli mənzil satilir. Ətraflı məlumat üçün əlaqə saxliya bilərsiniz. Xidmət haqqı 1 faiz.  Real ALİCİYA endirim olacaq   Evlerimizede baxa bilersiniz  Qeyd: Konsultasiya Xidmətimizdəndə YARARLANA bilərsiniz ( Ödənişsizdir ) Ofisimizdə 10:00 - 21:00.  Daşınmaz Əmlakın Alışın və Satışın Tam Şəffaf şəkildə olunmasın istəyirsizsə Bizə müraciət edə bilərsiniz. 30 illik Təcrübəmizə güvənə bilərsiniz",60,Sumqayıt,13-cü mikrorayon,,
