id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
662795,2021-06-07,Köhnə tikili,5 / 4,42,1,Kupça,64000,Vasitəçi / Rieltor,"- New Life şirkətindən super təklif   - Qiymət Endirildi  -Çox Çox Çox Təcili Satılır  - Hazır Kirayədə mənzil (aylıq - 400 azn)   - Yatırım etmək istəyənlərə xüsusi təklif   - Plana düşəcək   - Əşyaları ilə birlikdə     Bakı şəhərinin gözəl yerində,Statistika Komitəsinin yanında 5 mərtəbəli tikilinin 4 cü mərtəbəsində sahəsi 35 kvm olan mənzil bütün əşyaları ilə birlikdə təcili olaraq satışa çıxarıdı. Mənzil hal-hazırda uzun müddətlik aylıq 400 azn olaraq kirayədədir. Mənzil plana düşəcək və yerində sizə yeni tikili binada daha böyük mənzil veriləcək. Qaz+su+işıq daimidir. Mənzil təmirlidir. Şəhərin hər tərəfinə rahat gediş gəliş mövcuddur,avtobus dayanacağı mənzilin yaxınındadır. Qiymətdə endirim olunacaq,xahiş olunur ciddi şəxslər əlaqə saxlasın,wp və zəng 24 saat aktivdir",16,Bakı,Yasamal rayonu,,
662791,2021-06-07,Köhnə tikili,5 / 3,70,2,Kupça,120000,Vasitəçi / Rieltor,COX COX TƏCİLİ SATILIR  HÜSEYİN CAVİD PRASPEKTİ  METRO ElİMLƏRƏ 5-6 qəyrəlik məsafədə Ələskər ələkbərov kücəsində Stalinka lahəli 5/3 cü mərtəbəsində 2-otağ 70 k/m orta bulok təmirsiz otağlar ayrı ayrıdı yəni razdeldi mənzil həm yola baxır həmdə həyətə yəni yel cəkəndi iki balkonu var biri həyətə baxır biridə yola baxır mənzil əşyalı satılır qazı suyu işığı dayımadır kupca var alqı satqı künü mənzilin acarlarını təfil ala bilərsiz binanın düz yaxınlığında məktəb baxca var binanın birinci mərtəbəsində super market və ticarət mərkəzləri var bir sözlə hər bir şərayit var Cavid parkının yanında,11,Bakı,Nəsimi rayonu,metro. Elmlər Akademiyası,
662788,2021-06-07,Yeni tikili,16 / 4,38,1,Kupça,18000,Vasitəçi / Rieltor,Sumqayıt.şəh 9cu mikrayon kristalda 16 mərtəbəli binanın 4cü mərtəbəsi. 1 otaq 38 kv  30 illik olub 4 ü ödənib aylıq 175 AZN siğorta ilkin 18000 AZN     ELBAR (070)-752-01-32,17,Sumqayıt,9-cu mikrorayon,,
662786,2021-06-07,Yeni tikili,17 / 4,107,3,Kupça,100000,Əmlak sahibi,Goyqursagi mtk binalarında tam təmirli 3 otaq iki balkon 1 mətbəx və 1 sanuzelli mənzil satılır mənzil ana yolun üstündədir binanın altı Araz super marketdir mənzil yola baxır kompleksin həyətində futbol meydançası kafelər restoranlar bir sözlə tam ideal kompleksdir 24 saat mühafizə yeraltı və yer üstü dayanacaq kompleksin düz yanında elektirik qatarı dayanacağı kompleksin həyətində çıxır 15 deq 28 dəsen korogluya 15 deq məsafə marşrutlar binanın duz qarşısından keçir bir sözlə tam ideal mənzildir mənzil bahalı mebellərlə təmin olunub zövqlə işlənib mənzilin duwuna qədər su təmizləyici aparatlar yığılıb içində 30 minlik mebellər var təcili pul lazımdır diye satılır real alıcılar yığsın endirim olacaq öz evimdir makler deyilem,14,Abşeron,Məhəmmədli,,
662784,2021-06-07,Yeni tikili,16 / 7,105,2,Kupça,168000,Vasitəçi / Rieltor,"Binada mənzillər 1900-2000 azn-dən başlayır. Şəhərin mərkəzinə yaxın, Grand Plaza PİLOT layihədə 16 mərtəbəli binanın 7 mərtəbəsində 2 otaqlı mənzil satılır. Mənzilin panoraması bulvar tərəfə baxır. Ətrafda böyük parklar (Zorge, Koroğlu, Koala park, ADA) , məktəblər, təhsil kompleksi 1-2 dəqiqəlik piyada məsafədədir. Tavanların hündürlüyü - 3,6 m, 7/24 mühafizə xidməti və video nəzarət, Konsyerj xidməti və s. Ətraflı məlumat üçün qeyd olunan nömrə ilə əlaqə saxlaya bilərsiniz. Ofis xidmət haqqi 1% teşkil edir.",17,Bakı,Nəsimi rayonu,metro. Gənclik,
662776,2021-06-07,Köhnə tikili,9 / 5,85,3,Kupça,130000,Vasitəçi / Rieltor,"8 mkr Azadlıq metrosuna 2 deqiqelik piyada mesafede Atriumla üzbeüz bina 5 ci polis bolmesinin yanı 3 otaq leninqrad proyekt 9,5 mertebe orta blok skvaznoy menzil satilir..Menzil orta temirlidir,temiz gir yaşa evdir..Senedleri qaydasindadir...",15,Bakı,Binəqədi rayonu,8-ci mikrorayon,metro. Azadlıq prospekti
662775,2021-06-07,Yeni tikili,17 / 5,87,2,Kupça,115000,Vasitəçi / Rieltor,H.Aslanov metrosunun çıxışında 17 mərtəbəli binanın 5-i təmirli 87 kv iki otaqlı mənzil. Sənəd çıxarış qiymət 115.000 manat.,21,Bakı,Xətai rayonu,Əhmədli,metro. Həzi Aslanov 
662772,2021-06-07,Yeni tikili,16 / 10,171,4,Kupça,250000,Vasitəçi / Rieltor,SATILIR !!!      ŞƏHƏRİN MƏRKƏZİNDƏ !!!  KUPÇA VAR !!!    ATATÜRK PRO !!!    4 otaqlı əla təmirli mənzil satılır !!! Geniş balkonlu əlavə olaraq Şəhərə açılan  Gözəl panoraması olan mənzil hər bir şəraiti var  !!! Gənclik metrosuna ve Dədə Qorqud parkına 5 dəq mesafədə !!! Su Qaz İşıq Daimi !!! Əlavə olaraq 20minlik qaraj !!!    Ofis Haqqı 1%,13,Bakı,Nərimanov rayonu,metro. Gənclik,
662771,2021-06-07,Köhnə tikili,5 / 1,60,2,Kupça,76000,Vasitəçi / Rieltor,"Nizami rayonu, Xalqlar Dostluğu, Bakcell Arenanın yaxınlığı, 5 mərtəbəli binanın 1-ci mərtəbəsi, Minsk layihəsi, orta blok, hündür padvallı, 2 otaq mənzil satılır. Qiymət: 76000 AZN",15,Bakı,Nizami rayonu,8-ci kilometr,metro. Xalqlar Dostluğu
662764,2021-06-07,Köhnə tikili,5 / 3,60,2,Kupça,73500,Vasitəçi / Rieltor,Nefciler  26 nomrali poliklinikanin yaninda xrushov proyektli 5 martabali binanin 3 martabasinda yerlashan 2 otaqdan 3 otaga duzalmish tamirli manzil satilir binada qaz su isiq daimidir manzilin qiymati 73500 manat,18,Bakı,Nizami rayonu,8-ci kilometr,metro. Neftçilər
