id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
237635,2022-06-04,Yeni tikili,13 / 3,106,3,Kupça,190000,Vasitəçi / Rieltor,"qanuni 3 Otaq,Hər bir otağin Eyvanı,3 sanitar qovşağı, 7/24 Mühafizəçi  •Usağ bağçasi,Orta Məktəblər, Ticarət mərkəzləri,Marketlər,24saatliq Market, Uşağ Poliklinikasi, Asan xidməd,24Saat Apteklər yerləşir,  •İpoteka Yararlidir  •Su,Qaz, İşıq fasiləsizdir Qeyd:Menzilde Temirden sonra kuxna mebeli yigilmayib",38,Bakı,Sabunçu rayonu,Bakıxanov qəs.,metro. Neftçilər
238573,2022-06-04,Köhnə tikili,9 / 5,52,2,Kupça,68000,Vasitəçi / Rieltor,"TƏCİLİ!!!  KUPÇALI!!!  YENİ YASAMALDA 2NÖMRƏLİ POÇTUN DÜZ YANINDA YERLƏŞƏN BİNADA 2OTAGA DÜZƏLMƏ MƏNZİL SATILIR!!! Leninqrad layihə Təmirdən sonra mənzildə bir müddət yaşayış olmuşdur.Hazırda mənzil boşdur. ! Mənzilin təmirində çox keyfiyyətli materiallardan istifadə edilmişdir. Təmir zamanı döşəmə tamilə sökülərək yenidən qurulmuş, Ukrayna istehsalı olan əla növ parketdən, sanitar qovşaqda Türkiyənin “Çanakkale” şirkətinin kafel və metlaxlarından, otaqlarda Almaniyanın “Rash” şirkətinin divar kağızlarından, İtaliyanın “Fondital” şirkətinin batareyalrından və s. istifadə edilmişdir. Mənzilin divarlarının 70 - 80 faizi Türkiyə istehsalı olan penaplastla döşənmişdir ki, bu da ilin bütün fəsillərində otaqda sabit temperaturun qalmasına yardım etməklə yanaşı, divarlarda hər hansı bir kiflənmə və ya qaralmanın olmasına qətiyyən imkan vermir !!!     Bina çox uğurlu yerdə yerləşir.Belə ki, yaxınlıqda avtobus dayanacaqları, məktəblər, uşaq baxçası, böyük marketlər (Bizim market, Bazar store və s.), ticarət obyektləri, poçt filialı və s. yerləşir.    Real alıcılarla yalnız yerində baxdıqdan sonra qiymətdə müəyyən razılaşma ola bilər. OFİS HAQQI 1% DİR.",31,Bakı,Yasamal rayonu,Yeni Yasamal qəs.,
238572,2022-06-04,Köhnə tikili,5 / 5,45,2,Kupça,48000,Vasitəçi / Rieltor,"Sumqayıt Şəhəri, 1-ci Mikrorayon, 5/5-ci Mərtəbəsi, Radnoy 2 Otaqdan 3 Otağa Düzəlmiş Künc Ev Təcili Olaraq Satılır.     YENİ OFİS ÜNVANIMIZ ~ 3-cü Mikrorayon, ŞAURMA nın Və 2 Saylı Natarusun Yanı.    《Vasitəçi Haqqı》  ~ Həyət Evləri və Torpaq Sahələri - 2%,   ~ Mənzillər - 1%.",39,Sumqayıt,1-ci mikrorayon,,
238568,2022-06-04,Yeni tikili,19 / 8,132,3,Kupça,200000,Vasitəçi / Rieltor,"COOX TECILI...yasamal rayon zerdabi kucesinde yeni tikilinin 19/8 ci mertebsinde sahesi 132 kv olan 3 otaqli menzil satilir.tecili olaraq satildiqindan deyerinden asaqi qiymete teklif olunur.menzil ela temir olunub .Mənzildə təmirdən sonra yaşayış olmayıb.Binada market,aptek,kafe və restoranlar, gözəllik salonları,fitnes klub,uşaq baxçası və inkişaf mərkəzi fəaliyyət göstərir.KUPCA var.qiymet sondur!!.  ofis haqqi 1 %",30,Bakı,Yasamal rayonu,metro. 20 Yanvar,
197654,2022-06-04,Yeni tikili,13 / 8,147,3,Kupçasız,129000,Vasitəçi / Rieltor,"TƏCİLİ!!!Həzi Aslanov ,Neyrocərrahiyə xəstəxanası yaxınlığında  3 otaqlı Podmayak mənzil satılır.  Mərtəbə 13/8 .  Ümumi sahəsi 147 kvm.  Rahatlıqla 4 otağa peredelka etmək mümkündür.  Binada təmirə və yaşayışa icazə var.  Lift işləyir.  Su,işıq daimidir.  Qaz xətti çəkilib ,yaxın zamanda veriləcək.  Sənəd müqavilədir,Tezliklə Çıxarış veriləcək.  istəyirsinizsə xidmətimizdən istifadə edə bilərsiniz...  Alıcının Kommisiya haqqı 1 % təşkil edəcək.",34,Bakı,Xətai rayonu,metro. Həzi Aslanov ,
136064,2022-06-04,Yeni tikili,19 / 11,125,3,Kupçasız,148000,Vasitəçi / Rieltor,"Şirkət qiymətindən aşağı ,Dəyərindən qat -qat Ucuz!!!  Nobel prospekti (8 Noyabr) , Nargilə dairəsində şəhərimizin ən prestijli yaşayış kopmlekslərindən olan   BLUE_RESİDENCE-də   19 mərtəbəli binanın  8-ci mərtəbəsində    ümumi sahəsi 125 kv.m olan,   3 otaqlı, təmirsiz –podmayak mənzil satılır.   Mənzil dəniz və şəhər  mənzərəlidir.  Yelçəkəndir(skvaznoy).  Mətbəx studio dizanyında nəzərdə tutulub.  Mənzilin 2 eyvanı var.   Binada təmirə icazə verilib.  3 ədəd müasir standartlara cavab verən Lift fasiləsiz olaraq fəaliyyət göstərir.  Pilləkənlənlər və pilləkən boşluqları,texniki otatq önləri və liftt holları mərmər ilə üzlənib.  3 qat şüşəsi olan səs keçirməyən pəncərələr ilə təchiz edilib.  Kopmleksdə Ticarət mərkəzi,Brend mağazalar,Market,Sağlamlıq mərkəzi,Gözəllik salonu,Kinoteatr,“Fitness və Wellness” ,“SPA mərkəzləri”  , uşaqlar üçün bağça və əyləncə mərkəzləri nəzərdə tutulub.   Yeraltı qaraj,24 saat kamera nəzarət sistemi və mühafizə xidməti var.   İnfrastruktur cəhətdən əlverişli ərazidir,Yol kənarı olduğu üçün, şəhərin istənilən istiqamətinə getmək üçün münasib mövqedə yerləşir.   Qeyd edimki ,şirkətdə qiymət 1 kvm. üçün 1500 azn təşkil edir.  Əgər, siz də daşınmaz əmlak almaq və ya satmaq istəyirsinizsə xidmətimizdən istifadə edə bilərsiniz...  Alıcının Kommisiya haqqı 1 % təşkil edəcək.",35,Bakı,Xətai rayonu,metro.  Xətai,
238566,2022-06-04,Köhnə tikili,5 / 4,52,2,Kupça,55000,Vasitəçi / Rieltor,"Sumqayıt Şəhəri, 1-ci Mikrorayon, Daş Bina, 5/4-cü Mərtəbəsi, Səliqəli 2 Otaqlı Orta Mənzil TƏCİLİ SATILIR.     YENİ OFİS ÜNVANIMIZ ~ 3-cü Mikrorayon, ŞAURMA nın Və 2 Saylı Natarusun Yanı.    《Vasitəçi Haqqı》  ~ Həyət Evləri və Torpaq Sahələri - 2%,   ~ Mənzillər - 1%.",43,Sumqayıt,1-ci mikrorayon,,
180436,2022-06-04,Yeni tikili,19 / 9,126,3,Kupçasız,145000,Vasitəçi / Rieltor,"Panorama Park Yaşayış komleksində  ümumi sahəsi 126 kvm. olan  3 otaqlı podmayak mənzil satılır.  Mərtəbə 19/9.  Mənzil Yelçəkəndir (skvaznoy).  Bina Gəncə prospektində infrastruktur cəhətdən əlverişli ərazidədir,yüksək keyfiyyət və zövqlə tikilib.  Həyətdə uşaq və böyüklərin asudə vaxtlarının kecirilməsi üçün şərait yaradılıb.  Yeraltı Qaraj mövcuddur.  Hər blokda 3 ədəd Sigma lift fəaliyyət göstərir.  24 saat kamera nəzarət və mühafizə xidməti var.  Komleks yaşayışlıdır.  Qaz,su,işıq daimidir.  Mənzildə sayğaclar quraşdırılırb .  Sənəd müqavilə ,Çıxarış yaxın zamanda veriləcək.  . Əgər, siz də daşınmaz əmlak almaq və ya satmaq istəyirsinizsə xidmətimizdən istifadə edə bilərsiniz...  Alıcının komissiya haqqı 1 % təşkil edəcək.",36,Bakı,Xətai rayonu,metro. Həzi Aslanov ,
123069,2022-06-04,Yeni tikili,17 / 12,117,2,Kupça,135000,Vasitəçi / Rieltor,"Həzi Aslanov,Sadıqcan küçəsi yeni açılmış Gənclik parkın yanında  Prakurorluğun işçiləri üçün inşa edilmiş yeni tikili binada  2 otaqlı təmirsiz(Podmayak) mənzil satılır.  Mərtəbə 17/12.  Ümumi sahə 117 kv.m.  Qaz,su.işıq daimidir.  Bina yüksək Prestijə sahibdir,infrastrktur cəhətdən əlverişli ərazidə yerləşir.  Sənəd Çıxarış-Kupça.   Əgər, siz də daşınmaz əmlak almaq və ya satmaq istəyirsinizsə xidmətimizdən istifadə edə bilərsiniz...  Alıcının Kommisiya haqqı 1 % təşkil edəcək.",35,Bakı,Xətai rayonu,metro. Həzi Aslanov ,
199615,2022-06-04,Yeni tikili,17 / 14,126,4,Kupçasız,163000,Vasitəçi / Rieltor,"8 Noyabr prospekti  yeni açılmış Gənclik parkı ilə üzbəüz   Caspian Park Premium yaşayış kompleksinde yerləşən  Yeni tikili 17 mərtəbəli binanın 14-cü  mərtəbəsində  4 otaqlı   təmirsiz-Podmayak mənzil satılır.  Mənzilin bütün otaqları DƏNİZ MƏNZƏRƏlidir.  3 otaqdan 4 otağa ideal , bütün otaqlara pəncərə düşür.  Ümumi sahəsi 126 kvm.-dir.  Binada 50-60 % yaşayış var.  Yeraltı Parking mövcuddur.  Qaz,su,işıq, daimidir.  Pilot layihəlidir.  Sənəd müqailədir,tezliklə Çıxarış-kupça veriləcək.  Əgər, siz də daşınmaz əmlak almaq və ya satmaq istəyirsinizsə xidmətimizdən istifadə edə bilərsiniz...  Alıcının Kommisiya haqqı 1 % təşkil edəcək.",37,Bakı,Xətai rayonu,metro. Həzi Aslanov ,
