id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
128560,2022-03-15,Yeni tikili,16 / 10,136,4,Kupça,223000,Vasitəçi / Rieltor,"Nizami rayonu 8 km bazarın arxasında 16/10 Super təmir,Pol parket,136 kv,4-otaq,Kombi,Mətbəxi mebeli, Lift,Su,İşıq,Qaz daimi, Mənzildə təmirdən sonra yaşayış olmayıb, Mətbəx və xol isti poldur,Qiymətdə real alıcıya endirim olacaq.",17,Bakı,Nizami rayonu,8-ci kilometr,metro. Neftçilər
128559,2022-03-15,Yeni tikili,7 / 3,128,3,Kupçasız,110000,Vasitəçi / Rieltor,Xırdalan ş. Narıncı marketin yaninda yeni tikili 7 mərtəbəli binanin 3 mərtəbəsində yerləşən 3 otaqlı 128 m2 mənzil satılır.  Ofis haqqı: 1%,14,Xırdalan ş.,,,
115291,2022-03-15,Yeni tikili,17 / 10,80,2,Kupça,96000,Vasitəçi / Rieltor,Şəhərin ən böyük 43 hektarlıq ərazidə Yeni açılmış Gənclər parkı yanında (prezident açılışına gəlmiş park) yeni tikilmiş binada 2 otaqlı (düzəlmə) podmayak mənzil təəcili satılır. Mənzili 3 otağa da düzəltmək mümkündür.  Kvadrat böyükdür. Mənzərəsi birrbaşa şəhərə və dənizədir. Şəkillər real mənzildən çəkilən şəkillərdir. Binada generator var.   Ofis xidmət haqqqı 1%   (PS: binaın özündə 1kv= 1300-1400 azn dən satılır!),10,Bakı,Xətai rayonu,,
113810,2022-03-15,Yeni tikili,18 / 14,67,2,Kupçasız,70000,Vasitəçi / Rieltor,"H.Aslanov metrosu çıxışında Yeni tikilmiş stil mtk da  2 otağa rahat düzələn 65kv  podmayak(təmirsiz) mənzil satılır. Mənzil daim gün görən mənzildir. Qarşısında evin içini görəcək  bina yoxdur. Proyekt rahat və böyükdür.  Yaxınlıqda var: 6 saylı Asan xidmət , 249 saylı, 269 saylı , 86 və 254 saylı tam orta məktəblər. Ama balkondan baxanda 249 saylı məktəb həyəti və bağça  görsənir birbaşa.(Uşaqlarınıza nəzarət üçün) . Binaya 1-2 aya kupça veriləcək.  Bu sahibkar tərəfindən tikilmiş bütün binalara kupça verilib.   Agentlik rüsumu 1%.",15,Bakı,Xətai rayonu,metro. Həzi Aslanov ,
115285,2022-03-15,Yeni tikili,19 / 19,55,2,Kupça,64000,Vasitəçi / Rieltor,Əhmədlidə Panorama park yaşayış kompleksində 2 otaqlı(düzəlmə) şəhər və dəniz mənzərəli mənzil təcili satılır. Gecə və gündüz mənzilin Bakı buxtasına çox gözəl görüntüsü var.   Bina ərazidə ən elit kompleksidr. 450 maşınlıq yeraltı qaraj və 3 fillandiya istehsalı liftləri var.  Ofis xidmət haqqı 1%,13,Bakı,Xətai rayonu,metro. Əhmədli,
990921,2022-03-15,Yeni tikili,11 / 6,120,3,Kupça,275000,Vasitəçi / Rieltor,Genclik ve Nerimanov met. yaxin Genclik wadliq sarayin yaninda 3 otaqli super temirli menzil satilir Temirden sora yawayiw olmayib Temir zamani Keyfiyetli Materiallardan istifade olunub cox elveriwli yerde yerlewir binanin altinda bravo market geniw heyeti qaz su iwiq daima Kupcani yaxin vaxta verilecek . 24 saat muhafize Elave melumat ucun elaqe saxlayin Ofis xidmet haqqi 1%,13,Bakı,Nəsimi rayonu,metro. Gənclik,
990924,2022-03-15,Yeni tikili,11 / 9,150,4,Kupça,285000,Vasitəçi / Rieltor,"EKSKLYÜZİV…Genclik Metrosuna yaxin PREMİUM REZİDENS-də 4 otaqlı super temirli mənzil satılır…Mənzil XAY-TEK stilində təmir olunmuşdur.. .Mənzil 5 nomrəıi xəstəxana ilə üzbəüz BRAVO marketin üstundə yerləşir.. Binaya giriş prospektəndir..Binanın altında geniş parkinqi və qapalı uşaq əyləncə xidmətləri olan həyəti mövcuddur…Mənzil binanin VİP mərtəbəsindədir və digər mənzillərdən fərqli olaraq butun pəncərələri vitrajdir..Mənzildən prospektə gözəl panorama açılır və qarşisinda hec zaman tikili olmayacaq, daim bu panorama mövcud qalacaq..Butun infrostrukturlar, metro, maqazin , məktəb, baxça və nəqliyyat vasitələri binaya çox yaxindir…Mənzil yelçəkəndir..2 sanuzel qovşaqi, geniş mətbəxi, Otaqların döşəməsi premium səviyyəli parketdir, sanuzel, xol və mətbəxdə döşəmə keramika qranit və isti döşəmə boruları ilə təchiz olunmuşdur… Mənzilin qapıları Turkiyədə sifarişlə yıqılıb ,dəstək və qıfıl sistemi ARCHİE firmasina məxsusdur..Müasir və zövqlə təmir olunmuş mənzil mətbəx mebeli, girişdə dəhliz mebeli ilə təmin olunub.. Mənzildə QAZ var, Konbi sistemidir…Mənzildə zovqlə secilmiş pərdə və çıl-çıraqlar asılıb..Mənzilin alqı satqisi Natorial kontorda aparılr Elave melumat ucun elaqe saxlayin Ofis xidmet haqqi 1 %",6,Bakı,Nəsimi rayonu,metro. Gənclik,
991518,2022-03-15,Köhnə tikili,17 / 4,130,3,Kupça,189000,Vasitəçi / Rieltor,Çox çox təcili satilir!!! Qiymətə endirim olundu!!!    İpotekaya yararli Kupçali tam təmirli mənzil!!!    9-cu MKR-da Mir Cəlal küçəsində çox keyfiiyətli yeni tikili binada 4/17 də tam təmirli 3 otaqli mənzil satilir.Binanin ətrafi geniş marşrut xətti və iaşə obyektləri infrastrukturuna malikdir.18 61 65 85 nömrəli avtobuslar binanin yanindan keçir.Nəsimi metrosuna çox yaxindir.Zeytun baği və Zərifə Əliyeva parkina panoramasi var.Binada qaz su işiq daimidir.Sənədi Kupçadir.2 SÜRƏTLİ lifti var.İstilik kombidir.Kabel TV internet və domofonlari var.Real alicilar votsapa yaza bilərsiniz.        Şirkətin xidmət haqqi 1%,7,Bakı,Binəqədi rayonu,9-cu mikrorayon,metro. Nəsimi
113859,2022-03-15,Yeni tikili,17 / 6,60,2,Kupçasız,55900,Vasitəçi / Rieltor,"Xalqlar metrosuna yaxın bir məsafədə yep yeni tikilmiş binada 2 otağa rahat düzələn podmayak(təmirsiz) mənzil təəcili olaraq satılır..  Bu qiymət ola bilsin ki bir neçə gün keçərlidir, (satılacaq)  .Mənzilin baışı birbaşa gün çıxanadır. Qarşısı açıqdır. Təcili satıldığı üçün qiymət də endirim olunub. Ara kəsmələr kərpicdir. Ofis xidmət haqqı 600azn",19,Bakı,Nizami rayonu,metro. Xalqlar Dostluğu,
994405,2022-03-15,Köhnə tikili,9 / 9,125,4,Kupça,127000,Vasitəçi / Rieltor,"HÖRMƏTLİ MÜŞTƏRİLƏR !!!  ÇOX ÇOX TƏCİLİ DƏYƏRİNDƏN AŞAĞI MƏNZİL SATILIR !!!    Nərimanov rayonu, Gənclik metrosundan 10 dəqiqə piyada məsafədə, keçmiş Teymur Əliyev küçəsində Avesta Consern yanında Leninqrad layihəli binada 9 mərtəbənin 9-cu mərtəbəsində yerləşən 125 kv.m olan qanuni 4 otaqlı orta təmirli mənzil satılır. Binada qaz,su işıq və mərkəzi istilik sistemi var. Blokda yeni lift qurulub.   Bina infrastruktur cəhətdən əlverişli yerdə yerləşir, ətrafında market, məktəb,uşaq bağçası,  restoranlar, kafelər, avtobus dayanacağı var.  Xidmət haqqı 1 % dir. REAL ALICILAR ƏLAQƏ SAXLASIN!!!  QEYD (KUPÇA VAR, İPOTEKA KREDİTİNƏ YARARLIDIR.)",6,Bakı,Nərimanov rayonu,metro. Gənclik,
