id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
351979,2022-09-03,Yeni tikili,16 / 9,100,3,Kupça,120000,Vasitəçi / Rieltor,"Xırdalan, Heydər parkının qarşısı, qazlı və kupçalı yeni tikili 16 mərtəbəli yaşayış binasında 9-cu mərtəbədə, ümumi sahəsi 100 kvadratmetr, 3 otağa düzəlmə əla təmirli mənzil 120000 AZN-ə satılır. Qaz, su, elektrik enerjisi fasiləsizdir. Kombi sistemi hazır və işləkdir. Hamam otağı və sanitar qovşaq tam təmirlidır. Sənəd Çıxarışdır(kupça). Binanın 24 saat mühafizə və müşahidə olunan geniş həyətyanı sahəsi, yeraltı avto-dayanacağı, liftlər üçün generatorları, uşaq əyləncə parkı var. Məktəb, bağça, supermarket piyada məsafəsindədir. Avtobus dayanacağı binanın qarşısındadır. Daha ətraflı məlumat üçün əlaqə saxlaya bilərsiniz. Təşəkkürlər..!",13,Xırdalan ş.,,,
342584,2022-09-03,Yeni tikili,6 / 6,73,2,Kupça,53000,Vasitəçi / Rieltor,"Abseron rayon Masazir qesebesi Qurtulus 93 yasayis kompleksi.Bina 6 mertebelidir,Menzilde 6 ci mertebesinde yerlesir.Sehercikde mekteb bagca fealiyet gosterir.Su,isiq,merkezlesmis istilik sistemi daimidir.Qaz inda xetleri cekilib yaxin vaxtlarda verilecek.Senedleri tam qaydasindadir(Kupca var).",3,Abşeron,Masazır,,
351977,2022-09-03,Yeni tikili,18 / 6,99.6,3,Kupçasız,199000,Vasitəçi / Rieltor,"PODMAYAK QIYMETINE MENZIL!!! DUSME EV!!! TAM TEMIRLI!!!  Funda klinikasinin arxasi RR Construction terefinden insa edilen 18mertebeli yeni tikili binanin 6ci mertebesinde yerlesen umumi sahesi 99.6m2 olan 3 otagdan(duzelme) ibaret tam temirli menzil satilir!!! qaz,su,isiq daimidir!!!",21,Bakı,Nərimanov rayonu,Montin qəs.,
347130,2022-09-03,Yeni tikili,7 / 2,86.3,3,Kupça,95000,Vasitəçi / Rieltor,"Masazır qəsəbəsi, Yeni Bakı yaşayış kompleksi QAZLI VƏ KUPÇALI 7 mərtəbəli binanın 2-ci mərtəbəsində ümumi sahəsi 86.3 kv/metr olan 3 otaqlı təmirli mənzil satılır. (N5877). Binada bütün lazimi komunal xidmətlər mövcuddur. Yaxınlıqda orta məktəb uşaq bağçası, avtobus dayanacağı və digər iaşə obyektləri yerləşir. Abşeron ərazisində yerləşən elanlarımıza yutubda “Absheron Emlak Agentliyi” kanalı vasitəsilə, eləcədə gündəlik yenilənən elanlarımızı “Abseron_emlak_80” telegram kanalına abunə olaraq izləyə bilərsiniz.",1,Abşeron,Masazır,,
334490,2022-09-03,Yeni tikili,10 / 8,40.2,2,Kupça,57500,Vasitəçi / Rieltor,"Masazır qəsəbəsi, Yeni Bakı yaşayış kompleksində QAZLI VƏ KUPÇALI 10 mərtəbəli binanın 8-ci mərtəbəsində ümumi yaşayış sahəsi 40.2 kv/metr olan 2 otağa düzəlmə təmirli mənzil satılır. Mənzilin açıq balkonu vardır. (N5848). Binada bütün lazimi komunal xidmətlər mövcuddur. Yaxınlıqda orta məktəb uşaq bağçası, avtobus dayanacağı və digər iaşə obyektləri yerləşir. Abşeron ərazisində yerləşən elanlarımıza Youtube-da “Absheron Emlak Agentliyi” kanalı vasitəsilə, eləcədə gündəlik yenilənən elanlarımızı “Absheron_emlak_80” telegram kanalına abunə olaraq izləyə bilərsiniz.",3,Abşeron,Masazır,,
337544,2022-09-03,Köhnə tikili,5 / 2,78,3,Kupça,101000,Vasitəçi / Rieltor,"X.Dostluğu metrosu ərazisində 129 saylı məktəbin yaxınlığında 5 mərtəbəli binanın 2-ci mərtəbəsində leninqrad layihəli,daş bina,orta blok,orta təmirli 3 otaqlı mənzil satılır.Real alıcıya endirim olacaq.Əmlak ofisinə ödəniş alıcı tərəfindən məbləğin 1%-ni təşkil edir.",9,Bakı,Nizami rayonu,8-ci kilometr,metro. Xalqlar Dostluğu
351973,2022-09-03,Köhnə tikili,11 / 7,71,1,Kupçasız,71000,Vasitəçi / Rieltor,"Mənzil bakixanov qəsəbəsində kaspi litseyinin, bakixanov ticarət mərkəzinin yaxınlığında 11 mərtəbəli yeni tikili binanın 7 ci mərtəbəsində yerləşir. Mənzil podmayakdır. İşıq, su xəttləri çəkilib. Qaz gələn ayın sonunadək verilicək. Mənzili 2 otaqa düzəltmək mümkündür. Sənəd müqavilədir. Qaz verildikdən sonra kupçalar veriləcək. Reyal alıcılar əlaqə saxlasınlar.",18,Bakı,Sabunçu rayonu,Bakıxanov qəs.,metro. Neftçilər
351971,2022-09-03,Yeni tikili,20 / 18,63,2,Kupça,88000,Vasitəçi / Rieltor,Əhmədli  Metrosu yaxınlığında  2 otağa düzəlmə Təmirli mənzil Əşyalarla birge  satılır. Sənəd= Kupça. 20 Mərtəbəli binanın 18 ci mərtəbəsin də yerleşir.  Eyvandan Şəhərə Mənzərəsi var. Sahə= 60 kv m ibaretdir. Doseme laminatdır. Ofisin xidmet haqqı=1% təşkil edir.,21,Bakı,Xətai rayonu,Əhmədli,metro. Əhmədli
351970,2022-09-03,Yeni tikili,16 / 6,135,3,Kupça,250000,Vasitəçi / Rieltor,"TECILI ! QANUNI ! ESYALI !  KUPCALI ! IPOTEKAya yararli !  Elit Ticaret merkezinin yaninda, Dernegul ve Azadliq m/st yaxinliginda yerlesen yeni tikilide ELA Temirli KUPCALI ESYALI QANUNI 3 otaq menzil satilir. 3 Sanitar Qovsaq. Qarsisinda bina yoxdur. Genis otaqlar, Qapali heyet, 7/24 muhavize.  Qaz, su, isiq daimidir. Ofis haqqi 1% teskil edir.",10,Bakı,Binəqədi rayonu,metro. Dərnəgül,
351969,2022-09-03,Yeni tikili,9 / 4,34,1,Kupçasız,36000,Vasitəçi / Rieltor,Masazir qəsəbəsi qəsir yashaysh kompleksində umumi sahəsi 34 kv olan 1 otagli  təmirli mənzil satilir.Mənzil 9  mərtəbəli LİFDLİ binanin 4 cu  mərtəbəsində yerləsir. binada  Qaz su isg daimidir. Lifd isləkdr KRedit verilmir QIYMETI 36.000 azn.,14,Abşeron,Masazır,,
351968,2022-09-03,Yeni tikili,14 / 7,112,2,Kupçasız,112000,Vasitəçi / Rieltor,"Bakixanov qəsəbəsində kaspi litseyinin yaxınlığında 14 mərtəbəli binanın 7 ci mərtəbəsində yerləşən 2 otaqlı 112 kv.m sahəli podmayak mənzil çox sərfəli qiymətlə satılır. Binada işıq, su var. Qaz gələn ayın sonunadək veriləcək. Lift və yeraltı qaraj sakinlərin istifadəsinə verilib. Bina əsas yolun kənarında inşa edilib. Reyal alıcılar əlaqə saxlasınlar.",15,Bakı,Sabunçu rayonu,Bakıxanov qəs.,metro. Neftçilər
321746,2022-09-03,Köhnə tikili,9 / 7,70,3,Kupça,80000,Vasitəçi / Rieltor,"3 otaq, tam seliqeli, xodlar ayri, h/t ayri,yeni lift, merkazi isdiliksistemi, metbex mebeli.2balkon.",5,Sumqayıt,17-ci mikrorayon,,
348715,2022-09-03,Köhnə tikili,5 / 4,32,1,Kupça,41500,Vasitəçi / Rieltor,"1 otaq, yol kenari, orta, seliqeli bosh ev.",5,Sumqayıt,4-cü mikrorayon,,
351965,2022-09-03,Yeni tikili,17 / 15,63,2,Kupça,115000,Vasitəçi / Rieltor,Əhmədli qəs.  Ukrayna dairesi yani Yeni Temirli  2 otaga duzelme  menzil Butun Esyalarla birge  satılır. 17 Mərtəbəli binanın 15 ci mərtəbəsin də yerlesir. Sahe= 63 kvm teskil edir. Doseme parketdir. Ofisin xidmet haqqı 1% teskil edir.,18,Bakı,Xətai rayonu,Əhmədli,metro. Əhmədli
349713,2022-09-03,Köhnə tikili,20 / 9,82,3,Kupça,90000,Əmlak sahibi,Sabuncu rayonu bskixanov qesebesi suber temili ev satilir xayis olunur makleler zeg vurmasin kubcasi  var  banqada salmag olar evi        kombiside var baxca mekdeb yaxindi 3 otag 82 kv 20/9 cu mertebesi ev akot binasidi serxam marke rahat market butun marsudara yaxindi  men   ev sahibiyam evin qiymeti 90000 mindi evin mebileri divada yigilib,8,Bakı,Sabunçu rayonu,Bakıxanov qəs.,
351963,2022-09-03,Yeni tikili,17 / 15,63,2,Kupçasız,100000,Vasitəçi / Rieltor,Əhmədli qəs.  Ukrayna dairesi yani Yeni Temirli  2 otaga duzelme  menzil satılır. Temirden sonra yasayis olmayib. 17 Mərtəbəli binanın 15 ci mərtəbəsin də yerlesir. Sahe= 63 kvm teskil edir. Doseme parketdir. Ofisin xidmet haqqı 1% teskil edir.,16,Bakı,Xətai rayonu,Əhmədli,metro. Əhmədli
351962,2022-09-03,Köhnə tikili,9 / 8,40,3,Kupça,57000,Vasitəçi / Rieltor,"Yeni günəşli qəsəbəsində d massivində 9 mərtəbəli binanın 8 ci mərtəbəsində yerləşən 1 otaqdan 2 otaqa düzəlmiş təmirli kupçalı mənzil münasib qiymətlə satılır. Qaz, işıq, su daimidir. İstilik sistemi mərkəzidir. Sənəd kupçadır. Reyal alıcılar əlaqə saxlasınlar.",21,Bakı,Sabunçu rayonu,Bakıxanov qəs.,metro. Neftçilər
351959,2022-09-03,Yeni tikili,11 / 7,78,2,Kupça,112000,Vasitəçi / Rieltor,Razin Asan xidmetin yani 11 mertebenin 7 ci mertebesinde 78 kv 2 otaqli temirli menzil cox tecili satilir. Menzilde qaz su isiq kupca var. Xayiw olunur real alici elaqe saxlasinlar.,15,Bakı,Sabunçu rayonu,Bakıxanov qəs.,metro. Neftçilər
351957,2022-09-03,Yeni tikili,11 / 7,60,2,Kupça,94000,Vasitəçi / Rieltor,"TƏCİLİ !  SUPER TƏMİRLİ !    Inşaatçılar m/s 10 dəq məsafədə  Vital klinikasının yanında yeni tikili 11 mərtəbəli binanın 7-ci mərtəbisində 2 otaql (mətbəx studio) SUPER TƏMİRLİ mənzil satılır.  Binada daimi qaz, su, işıq var.  Binanın yaxınlığında bir sıra ictimai iaşə obyektləri (market,köşk,atelye,bərbər,kafe,gözəllik salonları, baxça, məktəb vəs.) mövcuddur.  Yeri çox idealdır.  Kombi sistemi mövcuddur.  Mənzil əşyalı satılır. (ancaq paltaryuyan maşın,televizor,və yazı stolu götürüləcəkdir. DİGƏR BÜTÜN ƏŞYALAR MƏNZİLDƏ QALACAQ.  Binanın yeraltı qarajı , 24/7 saat mühafizəsi, həyətində və bloklarında kameraları var.    (Whatsapp aktivdir)  Ətraflı məlumat üçün əlaqə saxlaya bilərsiz!  Ofis haqqı 1 %",13,Bakı,Yasamal rayonu,metro. İnşaatçılar,
351953,2022-09-03,Köhnə tikili,3 / 2,150,4,Kupça,500000,Əmlak sahibi,Tarqovu.Malakan bağinin yani.4 otaqli menzil satilir. Orta remont,12,Bakı,Səbail rayonu,metro. Sahil,
351952,2022-09-03,Köhnə tikili,5 / 5,48,2,Kupça,46000,Vasitəçi / Rieltor,"Sumqayıt şəhər 8 ci mkr xruşov layihəsi daş bina 5/5 ci mərtəbəsi 2 otaq 3 otağa düzəlmə, künc, sadə səliqəli,  hündür tavan, böyük balkon.  Reallıq olsa endirim olacaq.",11,Sumqayıt,8-ci mikrorayon,,
351949,2022-09-03,Yeni tikili,6 / 3,71,3,Kupçasız,63500,Vasitəçi / Rieltor,Yerləşmə yeri Masazır qəsəbəsi Qurtuluş 93 yaşayış kompleksində yerləşən 6 mərtəbəli  yaşayişli binanın  3 cü mərtəbəsində ümümi sahəsi 71 kv/m olan 3 otaqa duzəlmis  Tam  təmirli mənzil satılır.Binada su isiq daimidir.kredit verilmir.qiyməti  63.500 azn.kupcasi var.,9,Abşeron,Masazır,,
351943,2022-09-03,Yeni tikili,20 / 7,130,3,Kupçasız,225000,Vasitəçi / Rieltor,"TECILI ! QANUNI !   OLYMPUS PARK NESIMI !  Azadliq prospektinde, Nesimi bazari, Agciceyim ile uzbeuz yerlesen yeni yasayis kompleksinde Temirli QANUNI 3 otaq menzil satilir. Qaz, su, isiq daimidir. Ofis haqqi 1% teskil edir.",19,Bakı,Nərimanov rayonu,metro. Gənclik,
351938,2022-09-03,Yeni tikili,9 / 2,47,2,Kupçasız,48000,Vasitəçi / Rieltor,ƏŞYALİ Yerləşmə yeri Masazır qəsəbəsi Qurtuluş 93 yaşayış kompleksində yerləşən 9 mərtəbəli  Lifdli  binanın  2ci mərtəbəsində ümümi sahəsi 47 kv/m olan 2 otaqa duzəlmis  Tam ƏŞYALİ  təmirli mənzil satılır.mənzildə gorduyunuz bütün əşyalar qalacag.Binada su isiq daimidir.kredit verilmir.qiyməti  48.000 azn.kupcalar verilir.,25,Abşeron,Masazır,,
351936,2022-09-03,Köhnə tikili,5 / 5,40,1,Kupça,70000,Vasitəçi / Rieltor,Xalqlar Dostlugunda Metroya yaxinliqda Minsk proyektli 5/5-de 1 otaqli yaxsi temirli menzil tecili satilir.Menzil zovqle yaxsi temir olunub qazi isigi suyu daimidir.Dam (krişa) ilə bagli hecbir problem yoxdur tollanib izolyasiya olunub axinti yoxdur.Yer olaraq yaxsi yerde yerlesir metroya ayaqla 2-3 deqiqelik mesafedir.Senedler qaydasindadir Kupca.Alqi satqi edib kirayede vermek olar.Etrafli buyurun elaqe saxlayin,24,Bakı,Nizami rayonu,8-ci kilometr,metro. Xalqlar Dostluğu
351933,2022-09-03,Yeni tikili,15 / 6,30,1,Kupça,45000,Vasitəçi / Rieltor,Xirdalan.ş  kristal.2   15.mertebeli  binanin  6.çi  mertebesinde  1.otaq  30.kv.m  olan  tam  temirli  eşyali  menzil  satilir,16,Xırdalan ş.,,,
351931,2022-09-03,Yeni tikili,18 / 16,115,4,Kupça,185000,Vasitəçi / Rieltor,İPOTEKAYA YARARLİ KUPÇALİ ƏLA TƏMİRLİ MƏNZİL!!!    9-cu MKR-da ŞƏHƏRƏ möhtəşəm panoramali yeni tikili binada 3 otaqdan 4 otağa keyfiyyətli təmirlə dəyişdirilən Əla təmirli mənzil satilir.Mənzilin təmirində bahali inşaat materiallarindan istifadə olunub.Satiş zamani əşyalarin bir hissəsi qalacaq.Mənzilin qazi suyu işiği daimidir.Mənzil skvaznoydur.Sənədi Kupçadir.İstilik sistemi kombidir.2 sürətli lifti var.Yeralti qaraji və geniş həyəti var.Kabel TV fiberoptik interneti telefonu var.Binanin ətrafi geniş infrastruktura malikdir.  Real alicilar əlaqə saxlaya bilərsiniz.    Şirkətin Xidmət Haqqi 1%,20,Bakı,Binəqədi rayonu,9-cu mikrorayon,metro. Nəsimi
