id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
357006,2022-09-07,Yeni tikili,17 / 14,93,3,Kupça,25000,Vasitəçi / Rieltor,"Nerimanov metrosunun yaxinlqinda Nərimanov parkının yaxınlığında yerləşən 16 mərtəbəli yaşayış binasının 14 cü mərtəbəsində keyfiyyətli materiallar və avadanlıqlarla yüksək keyfiyyətli tam təmirli və əşyaları ilə birgə 3 otaqlı Dəniz mənzərəli mənzil təcili satılır, internet və televizor KATV Smart LG TV 2 ədəd kondisaner yataq qonaq mətbəx və dəhliz mebelləri kombi kollektor istilik polu ilə birgə və s. qazı, işığı, suyu və interneti daimi fasiləsiz 2 ədəd müasir lift yüksək zövqlə təmir olunmuş bloku və s. evin çıxarışı var, Zəhmət olmasa ciddi müştərilər narahat etsin",20,Bakı,Nərimanov rayonu,metro. Nəriman Nərimanov,
356510,2022-09-07,Köhnə tikili,5 / 2,72,3,Kupça,85000,Vasitəçi / Rieltor,Sumqayit şeher 3mkr yol qiraqi 5/2i temirli seliqeli 3otaq orta dovlet istilik sistemi kuxna mebeli 2balkon..Real alicilarin elaqe saxlamqi xahiş olunur..,29,Sumqayıt,3-cü mikrorayon,,
356999,2022-09-07,Yeni tikili,16 / 2,160,3,Kupça,300000,Vasitəçi / Rieltor,"Elmler metrosu,Huseyn Cavid parkinin yaxinliginda,,AzerTurk bankin yaxinliginda,Ismayil Bey Qurtqashinli kucesinde yeni tikili 16 mertebeli binanin 2-ci mertebesinde 3 otaq menzil satilir.Menzilin istilik sistemi kombidir.Menzilde iki sanitar qovshaq var (biri yataq otaginda,digeri dehlizde).Menzilin senedi Kupcadir.Bir eyvan (balkon) var.Binada daim islek liftler ve 24 saat muhafize xidmeti var.Binada avtoparking var.Elave melumat ucun elaqe saxlayin.",13,Bakı,Yasamal rayonu,metro. Elmlər Akademiyası,
356995,2022-09-07,Yeni tikili,16 / 15,175.3,3,Kupça,387000,Vasitəçi / Rieltor,"1kv - 2200 azn  Elmler metrosu,Huseyn Cavid Prospekti ile Ebdulrehim bey Haqverdiyev kucesinin kesishmesinde ,Mothercare magazasinin yaxinliginda OLYMPUS PARK  yashayish kompleksinde  yeni tikili 16 mertebeli binanin  15-ci mertebesinde 3 otaq pod mayak menzil satilir.  QEYD:  1.Sened Muqaviledir.  2.Pod mayak (Temirsizdir).  3.Binada daim islek uc lift ve 24 saay muhafize xidmeti var.  4.Yeralti avtoparking var.  Elave melumat ucun elaqe saxlayin.",16,Bakı,Yasamal rayonu,metro. Elmlər Akademiyası,
356993,2022-09-07,Köhnə tikili,5 / 2,40,1,Kupça,75000,Vasitəçi / Rieltor,"Tecili Əşyalı Mənzil Satılır.... Nermanov Rayon,Genclik Metrosunun yaninda,Ataturk pr, 5 mertebeli binanin 2 ci mertebesinde,umumi sahesi 40 kvm olan, Tam Temirli, Tam ewyali menzil tecili olaraq satiwa cixarilib.Bina Daw Binadi,Menzilde qaz,su iwiq damidi,Menzilde yawayiw ucun hercur werait var.Binanin Yaninnan Genclik Metrosuna piyda 2 deq mesfe var.Binanin yaninda Ataturk Parki, Genclik Moll, Geyim Dukanlari, Ailevi Resdoran ve uwaq eylence merkezi var. Menzil Tecili Satilir Real aliciya endirim olacaq.",20,Bakı,Nərimanov rayonu,metro. Gənclik,
356991,2022-09-07,Yeni tikili,17 / 14,110,3,Kupça,138000,Vasitəçi / Rieltor,"!!!! Tecili + Kupcali + Ipoteka     Nefciler metrosuna piyadaliq 5,6 deq mesafede yerlesen 210 nomreli mekteb,24 nomreli polis bolmesinin yaninda yerlesen yeni tikili binada Qanuni 3 otaq temirsiz menzil tecili satilir Bina tam yasayisli ve kupcalidir qazi,suyu,isigi daimidir etrafli melumat ucun elaqe saxlaya bilersiniz   Real musteriye endirim  edilecek etrafli melumat ucun elaqe saxlaya bilersiniz   Ofis haqqi 1%",22,Bakı,Nizami rayonu,metro. Neftçilər,
356989,2022-09-07,Yeni tikili,16 / 11,133,3,Kupça,260000,Vasitəçi / Rieltor,"Elmler metrosunun yaxinliginda,Huseyn Cavid prospektinde yeni tikili 16 mertebeli binain 11-ci mertebesinde 3 otaq menzil satilir.  QEYD:  1.Kupca var.  2.Binanin tikilishinde qaz nezerde tutulmayib,elektrondur.  3.Istilik sistemi merkezidir.  4.Eshyasiz satilir.  5.Daim islek liftler ve 24 saat muhafize xidmeti var.  6.Binada avtoparking var.  Elave melumat ucun elaqe saxlayin.",19,Bakı,Yasamal rayonu,metro. Elmlər Akademiyası,
356984,2022-09-07,Köhnə tikili,9 / 9,50,2,Kupça,95000,Əmlak sahibi,Şəxsi evimi satıram. Ev 8 noyabr (köhnə fəhlə) prospekti Zığ yolu 823cü keçiddə yerləşir. 9 mərtəbəli binanin 9cu mərtəbəsidir. 2 otaq 1 mətbəx. Hamam tualet ayrıdır. Ümumi sahəsi 50 kv metrdir.  Gənclik parkının yanıdır. Gözəl panaraması var  Ətraflı məlumat üçün zəng edin  Qiymətdə razılaşmaq olar,16,Bakı,Xətai rayonu,metro. Həzi Aslanov ,
326263,2022-09-07,Yeni tikili,7 / 1,65,2,Kupça,27000,Vasitəçi / Rieltor,"Xırdalan, qazlı və çıxarışlı (kupçalı) yeni tikili 7 mərtəbəli liftli yaşayış binasında 1-ci mərtəbədə ümumi sahəsi 65 kvadratmetr, 2 otaq təmirli mənzil 29000 AZN ilkin ödəniş 38 ay 1100 AZN olmaqla satılır. Satış zamanı mətbəx mebeli mənzildə qalacaq. Qaz, su, elektrik enerjisi fasiləsizdir. Kombi sistemi hazır vəziyyətdədir, Hamam otağı və sanitar qovşaq tam təchizatlıdır. Məktəb, bağça, supermarket piyada məsafəsindədir. Avtobus dayanacağı binanın qarşısındadır. Daha ətraflı məlumat üçün əlaqə saxlaya bilərsiniz. Təşəkkürlər..!",15,Xırdalan ş.,,,
340045,2022-09-07,Yeni tikili,8 / 3,52,2,Kupçasız,55000,Vasitəçi / Rieltor,"Xırdalan, İcra hakimiyyətinin yaxınlığında, yeni tikili yaşayış binasında 4-cü mərtəbədə, sahəsi 50 kvadratmetr 2 otağa düzəlmə əla təmirli mənzil 55000 AZN-ə satılır. Qaz, su, elektrik enerjisi fasiləsizdir. Kombi sistemi hazır və işləkdir. Hamam otağı və sanitar qovşaq tam təchizatlıdır. Notarial qaydada alqı-satqı olunacaq. Binanın 24 saat mühafizə və müşahidə olunan geniş həyətyanı sahəsi, süətli və müasir lifti var. Məktəb, bağça, supermarket piyada məsafəsindədir. Avtobus dayanacağı binanın qarşısındadır. Daha ətraflı məlumat üçün əlaqə saxlaya bilərsiniz. Təşəkkürlər..!",4,Xırdalan ş.,,,
335401,2022-09-07,Yeni tikili,13 / 9,122,3,Kupça,136000,Vasitəçi / Rieltor,"Xırdalan, İcra hakimiyyətinin yaxınlığı, Bakı-Sumqayıt elektrik qatarının yanı, qazlı və kupçalı yeni tikili 13 mərtəbəli yaşayış binasında 9-cu mərtəbədə, ümumi sahəsi 122 kvadratmetr, 3 otaq əla təmirli mənzil 136000 AZN-ə satılır. Qaz, su, elektrik enerjisi fasiləsizdir. Kombi sistemi hazır və işləkdir. Hamam otağı və sanitar qovşaq tam təmirlidır. Sənəd Çıxarışdır (kupça). Binanın 24 saat mühafizə və müşahidə olunan geniş həyətyanı sahəsi, yeraltı avto-dayanacağı, liftlər üçün generatorları, uşaq əyləncə parkı var. Məktəb, bağça, supermarket piyada məsafəsindədir. Avtobus dayanacağı binanın qarşısındadır. Daha ətraflı məlumat üçün əlaqə saxlaya bilərsiniz. Təşəkkürlər..!",5,Xırdalan ş.,,,
334891,2022-09-07,Yeni tikili,17 / 15,58,2,Kupçasız,65000,Vasitəçi / Rieltor,"Xırdalan girişində, Metroya 10 dəqiqəlik məsafədə yeni tikili 17 mərtəbəli yaşayış binasında 15-ci mərtəbədə, sahəsi 58 kvadratmetr, oroginal 2 otaq  təmirli mənzil 67000 AZN-ə satılır. Qaz, su, elektrik enerjisi fasiləsizdir. Kombi sistemi hazır və işləkdir. Hamam otağı və sanitar qovşaq tam təchizatlıdır. Binanın 24 saat mühafizə və müşahidə olunan geniş həyətyanı sahəsi var. Məktəb, bağça, supermarket piyada məsafəsindədir. Avtobus dayanacağı binanın qarşısındadır. Daha ətraflı məlumat üçün əlaqə saxlaya bilərsiniz. Təşəkkürlər..!",6,Xırdalan ş.,,,
