id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
925882,2022-01-08,Yeni tikili,18 / 15,98,3,Kupça,160000,Əmlak sahibi,"Unvan-  Xalai rayonu,metro-Hazi Aslanov  Növ -; Yeni tikili  Mertebe-;18-15  Otaq -; 3 otaga duzelib  Sahe -: 98  Tamir -Ela tamirli  Sanad -; Cixaris (Kupça)  Qiymat -;160000 Azn  Qeyd -;Menzilda tamirdan sonra yasayis  olmayib.  Qaz, su, isig daimidir, istilik  sistemi Kombidir.  Yuksek keyfiyyetli materiallardan istifade olunub,Kombi  sistemi,isti doseme,  Pencereler tam deyisilib.  peredelkada butun otaglarda pencere vardir..  Super panorama deniz ve seher.  Binanin 2 süratli lifti var,, marmar  bloklari,yeralti avtodayanacagi,24 saat mühafiza xidmati  va sair.  Binada 100 % yasayis vardir,, 245 nomreli mekteb tam  yaninda,„, aptek,usag baxcasi,Araz -Saf-market ,restoran-  Gebele- ,fitness merkezi ,ve sair.  butun infrastrukturlar binanin heyetindedir..  ......Giymetde  guzi razilsama ola biler......, Xahis olunur,ciddi olmayanlar narahat etmesin..Öz menzilimdir.",8,Bakı,Xətai rayonu,Əhmədli,metro. Həzi Aslanov 
927107,2022-01-08,Yeni tikili,17 / 5,70,2,Kupça,120000,Əmlak sahibi,"Ünvan-;Xatair-nu,Metro;H.Aslanov  Növ -;Yeni tikili  Mertebe-:17-5  Otaq -; 2 otaga duzelib  Sahe -: 70  Tamir -;Ela tamirli  Sanad -; Cixaris (Kupça)  Qiymat -;120000 Azn  Qeyd -;Menzilda tamirdan sonra yasayis  olmayib.  Qaz, su, isig daimidir, istilik  sistemi Kombidir.  Yuksek keyfiyyetli materiallardan istifade olunub,  Kombi sistemi,isti doseme...  Super panorama deniz ve seher..  Binanin 2 süratli lifti var, marmar  bloklari, yeralti avtodayanacagi,24 saat mühafiza xidmati  va sair.  Binada 100 % yasayis vardir,, 245 nomreli mekteb tam  yaninda,,, aptek,usag baxcasi,Araz -Saf-market ,restoran-  Gebele- ,fitness merkezi , ve sair...  butun infrastrukturlar binanin heyetindedir.  Giymetde razilsama ola biler....., Oz menzilimdir.",8,Bakı,Xətai rayonu,metro. Həzi Aslanov ,
934141,2022-01-08,Yeni tikili,17 / 4,107,3,Kupçasız,107000,Vasitəçi / Rieltor,"Əhmədli metro yaninda , ukrayna dairəsi . Yeni tikili 17 mərtəbəli 4-cü mərtəbəsində . Qanuni 3 otaqlı , sahə 107 kv pod mayak mənzil satilir . Qaz su işiğ fasiləsizdir . Sənəd mügavilə .    QİYMƏT : 107.000 azn    1 kv - 1000 azn",27,Bakı,Xətai rayonu,metro. Əhmədli,
934140,2022-01-08,Yeni tikili,7 / 6,60,2,Kupçasız,46500,Vasitəçi / Rieltor,"QAZLI BINA...Masazirda duz golunun yaninda inwa edilmiw ABWERON SITI yawayiw kompleksinde 7 mertebeli binanin 6ci mertebesinde sahesi 60kv olan 2 otaqli menzil satilir.qaz lift var,su fasilesizdir.kompleksin cox geniw parki ve erazisi var.menzillerinizin satiwi ucun de agentliyimize muraciet ede bilersiz.menzillerimizin videosuna YOUTUBE da (RETRO EMLAK AGENTLIYI) yazmaqla kanalimizda izleye bilersininz",26,Abşeron,Masazır,,
934138,2022-01-08,Köhnə tikili,5 / 3,36,1,Kupça,43500,Vasitəçi / Rieltor,"1 Otaq Leninqrad Layihe (36m2)  17 ci mikr, 5/3 cu mert, 1 otaq 2 otaga duzelib, temirli, merkezi istilik sistemi, 6 metrelik eyvan  Qiymet 43.500 azn, Elaqe 070 206 75 44",29,Sumqayıt,17-ci mikrorayon,,
934137,2022-01-08,Yeni tikili,11 / 5,260,5,Kupça,430000,Vasitəçi / Rieltor,Tecili Tibb universiteti  Olimpic Star Niagara wadliq sarayin yaninda 5  otaqli ela temirli menzil satilir Cox elveriwli yerde yerlewir qiymete  1 Mawinliq Garajda daxildir Etrafda butun iawe obyektleri var Elave melumat ucun elaqe saxlayin Ofis xidmet haqqi 1 %,21,Bakı,Nərimanov rayonu,metro. Gənclik,
934136,2022-01-08,Yeni tikili,5 / 2,76,2,Kupçasız,61500,Vasitəçi / Rieltor,Qurtuluşda 5 mertebeli binada 2 ci mərtəbədə 76kv 2 otaqlı tam təmirli mənzil satılır.senedleşmə pulu qiymətə daxil deyil.,25,Abşeron,Masazır,,
913403,2022-01-08,Yeni tikili,8 / 5,65,3,Kupçasız,54500,Əmlak sahibi,"Madarır.qəs. rahat nəfəs y.k. 8/5 . 3otağa düzəlmə syper təmirli, tam yaşaylşlı liftli binada qazı, suyu .işığı daimdi. Pol parket.yeri isti pol. 525 nömrəli maşrut binanın 59 m məsafəsindən keçir. Qiymərdə razılaşmaq olar.",13,Abşeron,Masazır,,
934133,2022-01-08,Köhnə tikili,5 / 4,98,4,Kupça,132000,Vasitəçi / Rieltor,Baki seheri Tiblisi pr AVROPA Hotele uz uze 5 mertebeli binanin 4 cu mertebesinde 4 otaq 3 otaqa duzelmis orta blok qazi suyu isqi daimi ge nis heyeti yaxinliqda usaq bagclari mektebler var elave zeng edin,18,Bakı,Nəsimi rayonu,metro. Nizami,
934132,2022-01-08,Yeni tikili,14 / 10,115,3,Kupça,205000,Vasitəçi / Rieltor,Varovskide Daxili qowunlarin yaninda Tam ewyali menzil  3 otaga duzelme menzil  satilir Temir zamani bahali materiallardan istifade olunub sahesi 114 k  Cox elveriwli yerde yerlewir geniw heyeti parking 24 saat muhafize Eave melumat ucun elaqe saxlayin Ofis xidmet haqqi 1 %,18,Bakı,Binəqədi rayonu,metro. Azadlıq prospekti,
