id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
295713,2022-07-19,Köhnə tikili,9 / 9,50,2,Kupça,49000,Vasitəçi / Rieltor,Hovsan qes 7 gozel parkinin yaxinliginda yerlewen leninqrat prayekli temirsiz menzil satilir,18,Bakı,Suraxanı rayonu,Hövsan qəs.,metro. Əhmədli
290853,2022-07-19,Köhnə tikili,5 / 3,80,3,Kupça,115000,Vasitəçi / Rieltor,Tecili Inwatcilar metrosuna yaxin radnoy 3 otaqli menzil satilir menzil orta blokda yerlewir Cox elveriwli yerde yerelwir qaz su iwiq daima elave melumat ucun elaq saxlayin Ofis xidmet haqqi 1 %,10,Bakı,Yasamal rayonu,metro. İnşaatçılar,
295711,2022-07-19,Yeni tikili,16 / 6,107,3,Kupça,210000,Vasitəçi / Rieltor,ri̇ce mtk 166sı 107 kv  2 otaqdan 3ə düzəlmə əla təmirlidir. çixariş kupça var. əşyalari i̇lə bi̇rli̇kdə satilir. demək olar ki̇ yaşayiş olmayib. şəhərə gözəl panoraması var.,14,Bakı,Nərimanov rayonu,,
291995,2022-07-19,Köhnə tikili,5 / 2,52,2,Kupça,65000,Vasitəçi / Rieltor,"Sumqayit seheri 3 mk 5/2 , cenub  kunc 2 otaq , ev teze temirden cixib ,  boyuk balkonu var,  dovlet istiliy sistemi var, mektebe baxcaya yaxindi.  qiymet 65 000 azn . real aliciyla razilasma olacaq",15,Sumqayıt,3-cü mikrorayon,,
295707,2022-07-19,Köhnə tikili,5 / 5,59.7,3,Kupça,90000,Əmlak sahibi,"Orta təmirli bina evidir, orta məktəbi, uşaq bahçası,8-ci kilomtr bazarı yanında, Neftçilər metrosu 5 dəqiqəlik məsafədədir,  evin mebeləri ilə çoxsu satılır üstə gəl kuhna mebelidə.",16,Bakı,Nizami rayonu,8-ci kilometr,metro. Neftçilər
295703,2022-07-19,Yeni tikili,11 / 3,132,4,Kupçasız,145000,Əmlak sahibi,"Menzil temirinde bahali ve keyfiyyetli materillardan istifade olunub.daimi qaz,su,isig var.lift daimi isleyir.öz menzilimdi.",12,Xırdalan ş.,,,
253080,2022-07-19,Köhnə tikili,5 / 1,75,3,Kupça,70000,Vasitəçi / Rieltor,Sumqayit ş.10-cu mikrorayonda 5/1-də 3 otaq orta mənzil satılır. Leninqrad lahiyyədir. Orta təmirlidir. 2 balkonu (3m ve 6m) var. Mətbəx mebeli qalir. qaz su isiq daimidir.,17,Sumqayıt,10-cu mikrorayon,,
295702,2022-07-19,Yeni tikili,18 / 16,90,3,Kupçasız,164000,Vasitəçi / Rieltor,"TƏCİLİ!!!!!    Səbail rayonu, Badamdar qəsəbəsi, Şərq-F MTK tərəfindən inşa edilən, yeni tikili 18 mərtəbəli binanın, 16cı mərtəbəsində, ümumi sahəsi 90 kvm olan, 2 otaqdan 3 otağa düzəlmə, əla təmirli mənzil satılır. Mənzilin sənədi müqavilədir. Mənzildə qaz, su, işıq daimidir. Mənzildə qanuni 3 otaq kimi hər otağa birinci işıqdan pəncərə düşür. Mənzilin təmirində bahalı, keyfiyyətli materiallardan istifadə olunub və təmirdən sonra yaşayış olmayıb. Mənzilindən dənizə panorama açılır. Ətraflı məlumat üçün əlaqə saxlaya bilərsiniz.    ŞİRKƏTİN XİDMƏT HAQQI 1%",17,Bakı,Səbail rayonu,Badamdar qəs.,
151796,2022-07-19,Köhnə tikili,5 / 2,92,3,Kupça,78000,Vasitəçi / Rieltor,"Sumqayıt şəhəri 48 KV 5/2.. orta evdir 3 otaq 3 balkon var. Otaqlar tualet hamam ayrı ayrı girişləri var. otaqdan balkonlara cixis var ,   Artırması var qiymət 78 000 AZN",11,Sumqayıt,48-ci məhəllə,,
295697,2022-07-19,Yeni tikili,19 / 19,55,2,Kupça,105000,Əmlak sahibi,"Ev super remontdu!! Ev şəhərin mərkəzində, Çox gözəl və əlverişli yerdə yerləşir!! Hər tərəfə yaxındır, evin həyətində uşaq bağçası və çox sayda hipermarketlər var!!! Evi 3 otağa çevirmək olar!!! Qiymət 105000 manatdır, real alıcıya endirim olacaq!!! Evin sahesi 55kv metrdi. Ev mansarda olmagina baxmayaraq, tavani hundurdu (3m), mertebede 7 aile yawayir her mertebede oldugu kimi!!!!",13,Bakı,Nəsimi rayonu,metro. 8 Noyabr,
