id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
975393,2022-02-08,Köhnə tikili,9 / 2,95,4,Kupça,93000,Vasitəçi / Rieltor,Qaracuxur qesebesi 9 mertebeli binanin 2 ci mertebesinde 4 otaqli Leninqrad layiheli menzil satilir. Menzil N104 mektebe yaxin yerde yerlesir. Real aliciya endirim olunacaq. Xidmet haqqi 1 % tesgil edir. B0802-1,15,Bakı,Suraxanı rayonu,Qaraçuxur qəs.,
975390,2022-02-08,Yeni tikili,14 / 3,85,4,Kupça,175000,Vasitəçi / Rieltor,"Azadliq metrosunun yaxinliginda,Tennis akademiyasinin yaxinliginda muasir standartlara cavab veren mohtesem yeni tikili 14 mertebeli binanin 3-cu mertebesinde  2 otaqdan 4 otaga duzelme menzil satilir.Menzilin qiymetine eshyalar daxildir.Kupca var.Qaz,su,isiq techizati daimidir.Binada muasir texnologiyaya uygun liftler ve 24 saat muhafize xidmet.Elave melumat ucun elaqe saxlayin.",18,Bakı,Binəqədi rayonu,8-ci mikrorayon,metro. Azadlıq prospekti
975387,2022-02-08,Köhnə tikili,5 / 1,90,4,Kupça,140000,Vasitəçi / Rieltor,"Mənzil pod obyekt alıb düzəltmək də olar !!! Sabail rayonu “Badamdar” qəsəbəsində, “Rafiq İsqəndərov” kücəsində, “Badamdar” şossesindən və dayanacaqlardan ayaqla 2-3 dəqiqəlik məsafədə yerləşən 5 mərtəbəli daş binanın 1-çi mərtəbəsində , 88 kv, 4 otaqlı orta təmirli mənzil satılır. Ətrafında iri marketlər, poliklinika, uşaq bağçası və məktəb var. Bütün sənədlər qaydasındadır. Daimi su, qaz və mərkəzi isitmə sistemi mövcuddur. Qış aylarında əlavə qızdırıcalara ehtiyac qalmır. 1-ci mərtəbədə yerləşdiyindən mənzili alıb təyinatını dəyişdirərək  obyekt kimi istifadə etmək də mümkündür.     Real alıcıya endirim olacaq.  Sənəd-Çixarış(kupça).  Qiymət- 140000 manat.",17,Bakı,Səbail rayonu,Badamdar qəs.,
975385,2022-02-08,Köhnə tikili,9 / 7,120,5,Kupça,123000,Vasitəçi / Rieltor,"Yeni Günəşli D massivi 9 mərtəbəli binanın 7-ci mərtəbəsində ümumi sahəsi 120 kv.m olan 5 otaqlı 2 balkonlu təmirli mənzil satılır.   QAZ,Su,İşıq daimidir.   Sənəd:Kupça (Çıxarış)  SATIŞDA VƏ KİRAYƏDƏ MƏNZİLLƏRİMİZ, OBYEKTLƏRİMİZ VAR",12,Bakı,Suraxanı rayonu,Yeni Günəşli qəs.,
975382,2022-02-08,Yeni tikili,16 / 1,57,2,Kupça,108000,Əmlak sahibi,"Mənzil təmirdən yeni çıxıb, öz mənzilimdir. Təmir yüksək səviyyədə olunub. 1 otaqdan iki otağa dəyişdirilib. Yaşayışın 1ci mərtəbəsi sayılır, ilk iki mərtəbə qeyri yaşayışdır. Əşyasız satılır. Sənədləri qaydasındadır.",13,Bakı,Binəqədi rayonu,Rəsulzadə qəs.,metro. Memar Əcəmi
927874,2022-02-08,Yeni tikili,6 / 2,90,3,Kupçasız,95000,Vasitəçi / Rieltor,"Masazır qəsəbəsi Qurtuluş 93 yaşayış kompleksində 3 otaqlı əla təmirli mənzil satılır.  Mənzil 6 mərtəbəli binanın 2-ci mərtəbəsində yerləşir, 90 kv sahəsi var, 2 balkonludur.  Mənzil səliqəli təmir olunub, pol keyfiyyətli parketlə işlənilib, giriş, mətbəx, sanitar qovşaq istipolla təhciz olunub, bina kompleksin mərkəzinə yaxındır.  Bu mənzilə ümumi razılıq əsasında əşyalı da sahib ola bilərsiz.  Mənzildə hamam aksesuarları-duş kabina, mərmər mətbəx mebeli quraşdırılıb, mənzilin giriş qapısı və daxili qapıları keyfiyyətlidir.  Kompleksdə su, işıq, istilik sistemi var.",9,Abşeron,Masazır,,
975381,2022-02-08,Köhnə tikili,9 / 9,53,2,Kupça,57000,Vasitəçi / Rieltor,Yeni Güneşlide Bravo marketinin yanlndadlr bina binanln prayekti lelinqratdlr.2 otaqdlr  şekiller eve aiddir Qiymetde danlşlq yeride var evde nemişlik yoxdur bina yol kenarldlr .Ofis xidmet pulu 1% dlr,17,Bakı,Suraxanı rayonu,metro. Xalqlar Dostluğu,
975380,2022-02-08,Yeni tikili,15 / 4,29,1,Kupça,26000,Vasitəçi / Rieltor,Kristal Abşeron 2 y\k  15 mərtəbəli binanın 4-cü mərtəbəsində sahəsi 29 kv.m olan 1 otaqlı mənzil satılır. ( kirayəçisi var 230 azn )     İlkin ödəniş 26 000 azn  43 ay 356azn ödəməklə bu mənziləsahib olabilərsiniz.,20,Xırdalan ş.,,,
975375,2022-02-08,Yeni tikili,18 / 7,122,3,Kupçasız,181600,Vasitəçi / Rieltor,"TƏCİLİ !!!..( qiymət,1 kvm=1.490 AZN). Pilot Layihe..Satış hüquqları yalnız bizə məxsus olan, 5S Standartlarına uyğun inşa edilmiş, sonuncu yaşayış mənzili.- Bakı şəhəri, Nərimanov rayonu, Xətai prospektində,Yaşıl bazarın yaxınlığında inşa olunmuş 18 mərtəbəli yeni binanın 7-ci mərtəbəsində,ümumi sahəsi 121.92 kvm olan 3 otaqlı təmirsiz mənzil təcili olaraq satılır.Proyekdə gördüyünüz kimi mənzilin əla proyekti var.Tavanın hündürlüyü (h=3.20 m).Kompleksin ətrafında yaşayış üçün zəruri olan hər cür iaşə obyektləri mövcutdur.Hasarlanmış həyət,24 saat mühafizə xidməti,Mənzilləri 3 günlük qəza su ehtiyatı ilə təmin edəcək su anbarı,yanğın siqnalizasiya və xəbərdarlıq qurğuları,Xaricdə istehsal edilmiş sürətli sərnişin və yük liftləri,PVC plastik qapı və pəncərə,Dəmir seyf qapı,Mərmər örtüklü giriş və pilləkənlər,Daimi elektrik ,qaz və su təczihatı,Yeraltı geniş avtomobil dayanacağı,İsti –soyuğa davamlı izoliyasiya qatı və nəmlənməyə qarşı fasad,keyfiyyətli kommunal xidmət və fasiləsiz işıqla təmin edəcək işıq generatoru kimi yüksək və özünəməxsus keyfiyyətlərə malikdir.Əlavə məlumat üçün zəng vura və ya whatsapp-la əlaqə saxlaya bilərsiniz.",46,Bakı,Nərimanov rayonu,metro. 28 May,
975371,2022-02-08,Yeni tikili,16 / 11,62,2,Kupça,36000,Vasitəçi / Rieltor,Kristal Abşeron 1 y\k - də   16 mərtəbəli binanın 11-ci mərtəbəsində sahəsi 62 kv.m olan 2  otaqlı mənzil satılır.  İlkin ödəniş 36 000 azn 19 il  aylıq 545 azn ödəməklə bu mənzilə sahib olabilərsiniz. Sənədləşmə daxil.,21,Xırdalan ş.,,,
