id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
217285,2022-06-01,Yeni tikili,6 / 2,44,2,Kupça,44000,Vasitəçi / Rieltor,"KUPÇALAR VERİLİR!!!   Masazır qəsəbəsi Qurtuluş 93 yaşayış kompleksində sahəsi 44kv olan 2 otaqa düzəldilmiş mənzil satılır. Mənzil 6 mərtəbəli binanın 2-ci mərtəbəsində yerləşir, yeni təmir olunub, təmirdən sonra yaşayı olmayıb, mətbəxinə pəncərə düşür.",26,Abşeron,Masazır,,
213534,2022-06-01,Yeni tikili,7 / 3,51,2,Kupça,18000,Vasitəçi / Rieltor,"Xırdalan, yeni tikili 8 mərtəbəli liftli binada, ümumi sahəsi 51 kvadratmetr, 2 otaqlı mənzil nağd və daxili kredit şərti ilə satılır. Belə ki, mənzilin kreditlə kvadratı 2 illik 850, 3 illik 900 AZN-dən hesablanacaq, ilkin 18000 AZN ödəniş edib geri qalan məbləği 24-36 ay müddətinə ödəyərək mənzilə sahib ola bilərsiniz. Binada işləri gedir. Məktəb, bağça, market, marşrut daynacağı və digər iaşə obyektləri binanın yaxınlığındadır. Əlavə olaraq bun binada 1,2,3 otaqlı müxtəlif kvadratlarda mənzillərimiz satışda var. Daha geniş informasiya üçün əlaqə saxlaya bilərsiniz. Təşəkkür edirik!",24,Xırdalan ş.,,,
226258,2022-06-01,Köhnə tikili,5 / 5,55,2,Kupça,55000,Vasitəçi / Rieltor,Sumqayıt şəhər 12-ci mikrorayonda 5 mərtəbənin 5-ci mərtəbəsində 2 otaqlı mənzil satılır. Cənub küncdür. Uzun 6 metrlik balkonu var. Damı təzə krişadır. Təmiri yaxşı vəziyyətdədir.,22,Sumqayıt,12-ci mikrorayon,,
205317,2022-06-01,Köhnə tikili,5 / 1,52,2,Kupça,46000,Vasitəçi / Rieltor,"Sumqayit seheri 5 mk 5/1. 2 otaq tam temirli evdi, dovlet istiliyt sistemi var zizemisi qurudu, , qiymet 46 000 azn",43,Sumqayıt,5-ci mikrorayon,,
234222,2022-06-01,Köhnə tikili,9 / 3,68,2,Kupçasız,95000,Vasitəçi / Rieltor,"Ehmetli metrosuna yaxin 9/3 Bütün infrastrukturlara uyqun 2 otaqli menzil satilir.Menzilin temiri yaxşi,Hamam Sanuzeli orta temirlidi.Real muşderiue endrim olacaq",51,Bakı,Xətai rayonu,metro. Əhmədli,
204022,2022-06-01,Yeni tikili,6 / 6,90,4,Kupça,58500,Vasitəçi / Rieltor,"Abseron rayon Masazir qes. Qurtulus 93 yasayis kompleksi.Bina 6 mertebelidir,Menzilde 6 ci mertebesinde yerlesir.Sehercikde mekteb bagca fealiyet gosterir.Su,isiq,merkezlesmis istilik sistemi daimidir.Qaz inda xetleri cekilib yaxin vaxtlarda verilecekSenedleri tam qaydasindadir(Kupca var)..",42,Abşeron,Masazır,,
138801,2022-06-01,Köhnə tikili,9 / 5,65,2,Kupça,95000,Vasitəçi / Rieltor,"Xətai rayonu M.Rüstəmov küçəsi,Bakı kinoteatrına yaxın,9-mərtəbəli binanın 5-ci mərtəbəsi,2-otaqlı mənzil,orta blok,super təmir,kiyev lahiyəli binadır,məktəb,baxça,super marketlər yanında vardır,sənəd=kupçadır=qeydiyyatda heç kim yoxdur...əhmədli metrosuna piyada 6-7 dəqiqəlik məsafə vardır..",41,Bakı,Xətai rayonu,Əhmədli,metro. Əhmədli
234282,2022-06-01,Yeni tikili,8 / 8,70,2,Kupçasız,24500,Vasitəçi / Rieltor,"COX TECILI SATILIR....QAZLI BINA...Masazirda duz golunun yaninda inwa edilmiw Rahat Nefes yawayiw kompleksinde 8 mertebeli binanin 8ci mertebesinde sahesi 70kv olan 2 otaqli menzil satilir.qaz lift var,lift sonuncu mertebeye qeder qalxir.kompleksin earzisinde yawayiw ucun zeruri olan her werait var.menzillerinizin satiwi ucun de agentliyimize muraciet ede bilersiz.menzillerimizin videosuna YOUTUBE da (RETRO EMLAK AGENTLIYI) yazmaqla kanalimizda izleye bilersininz",61,Abşeron,Masazır,,
234277,2022-06-01,Yeni tikili,16 / 8,150,3,Kupça,380000,Vasitəçi / Rieltor,"Продается 3-х комнатная квартира в центре города, в Ясамальском районе, рядом с метро Низами, в престижном здании «Life Centre». Газ и Купчая! 8/16. Общая площадь 150 кв.м. 2 санузла в отличном состоянии, душевые кабины. Отличный ремонт. Раздельные комнаты. Полы паркетные. КАТВ, стиральная и посудoмоечная машины, плазменных телевизора, 3 сплит кондиционера, отопительная и охладительная система комби. Качественная кухня со всей бытовой техникой в наличии. Коммуникации 24/24. Охраняемый двор, 2 лифта, места для парковки.  -----------------------------------------------------------  Yeni binada, şəhərin mərkəzində, Yasamal rayonunda, Nizami metrosun yaninda, “Life Centre”-in binasinda hər bir şəraiti olan 3 otaqli mənzil satılır. Qaz və Çıxarış! 8/16. Ümumi sahəsi 150 kv.m. Əla təmirli. 2 s/q, cakuzi, plazma televizor, 3 split kondisioner, su filtri, KATV, soyuducu, paltar yuyan maşın, istilik sistemi “kombi” , qaz, su, işıq daimi, 24 saat mühafizə, sakit həyət. 2 lifti, parking, yeraltı qaraj.",60,Bakı,Yasamal rayonu,metro. Nizami,
234275,2022-06-01,Yeni tikili,10 / 9,73,2,Kupçasız,117000,Vasitəçi / Rieltor,"Жилой Комплекс находится недалеко от центра столицы, по улице Табриза , предлагается к продаже Роскошная 2-х комнатная квартира .ПОД МАЯК с общей площадью в 73 кв.м. 10/9  , ПРЕКРАСНОЕ ПАНОРАМА НА ГОРОД .Отличная планировка . мраморные блоки, подземные гаражи, большой охраняемый двор. Чистые подъезды. Подземный паркинг. Место для парковки, развитая инфраструктура . Удобные подъездные пути. Круглосуточно охраняемая территория. Сейфовые двери с контролем доступа. Домофон . Респектабельные соседи. Просторные, скоростные лифты Сигма . Оптимальное сочетание площади и количества комнат. Свободная планировка. Четырехканальная центральная система кондиционирования. Газ + . Соседи очень культурные городские люди. Вода, свет постоянн",59,Bakı,Nərimanov rayonu,metro. Nəriman Nərimanov,
234266,2022-06-01,Yeni tikili,18 / 9,190,3,Kupça,310000,Vasitəçi / Rieltor,"TECILI !!! Seherin en gozel yeri Parklarla ehate olunmus erazi Rus sefirliyin yaninda 3 otaqli menzil satilir.Mənzil şəhərə panoramalıdır. Daimi su, işıq, qaz, qışda mərkəzləşdirilmiş istilik sistemi.KUPCALIDIR.Ofis haqqi 1%",51,Bakı,Nəsimi rayonu,,
234265,2022-06-01,Yeni tikili,17 / 13,124,3,Kupça,199000,Vasitəçi / Rieltor,"Жилой Комплекс находится недалеко от центра столицы, по улице Табриза , предлагается к продаже Роскошная 3-х комнатная квартира .ПОД МАЯК с общей площадью в 124 кв.м. 17/13  , ПРЕКРАСНОЕ ПАНОРАМА НА ГОРОД .Отличная планировка . мраморные блоки, подземные гаражи, большой охраняемый двор. Чистые подъезды. Подземный паркинг. Место для парковки, развитая инфраструктура . Удобные подъездные пути. Круглосуточно охраняемая территория. Сейфовые двери с контролем доступа. Домофон . Респектабельные соседи. Просторные, скоростные лифты Сигма . Оптимальное сочетание площади и количества комнат. Свободная планировка. Четырехканальная центральная система кондиционирования. Газ +kupca . Соседи очень культурные городские люди. Вода, свет постоянна.",48,Bakı,Nərimanov rayonu,metro. Nəriman Nərimanov,
234262,2022-06-01,Köhnə tikili,5 / 5,50,2,Kupça,56000,Vasitəçi / Rieltor,Tecili satilir   Hovsan qes merkezinde 5/5 de yerlewen 2 otagli tam temirli menzil satilir,56,Bakı,Suraxanı rayonu,Hövsan qəs.,metro. Həzi Aslanov 
234260,2022-06-01,Köhnə tikili,9 / 3,65,3,Kupça,133000,Vasitəçi / Rieltor,"Bakı şəh 20 Yanvar metrosuna 3 dəqiqəlik məsafədə Moskva pr. də yerləşən 9 mərtəbəli eksperimental daş binanın 3-cü mərtəbəsində yeni təmirli 65 kv. qanuni 3 otaq ev satılır. Suyu, qazı və işığı daimidir,hər bir şəraiti var.İstipol, kombi sistemi, mətbəxt mebeli 2 ədəd kondisioner var. Binanın yaxınlığında uşaq bağçası, poliklinikası,travmatoloqiya, məktəb, böyük  marketlər həmçinin avtobus dayanacağı var. Həyətində maşın saxlamaq üçün geniş parkinq yerləşir. Binada lift mövcuddur.    Ev ipotekadadir: ilkin ödəniş 80000 azn aylıq 466 AZN 23 il 10 ay ödəniş tələb olunur. Qeyd: İpoteka müştərinin aylıq gəliri ipotekaya uyğundursa bu mümkündür  Qiyməti : 133000  Ofis haqqı 1 %  Bu və digər əmlaklarla maraqlanmaq istəsəniz aşağıdakı nömrələr ilə əlaqə saxlaya bilərsiniz.",48,Bakı,Yasamal rayonu,metro. 20 Yanvar,
