id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
366459,2022-09-18,Köhnə tikili,5 / 1,60,2,Kupça,105000,Vasitəçi / Rieltor,"Nizami Rayonu,Xalqlar Dosluqu M/S yaxin,10 nömrəli məktəbin yaninda.5 mərtəbəli daş  binanin 1 ci mərtəbəsində,yerdən hündür,orta bulok,skvaznoy,super təmirli,lelinqrad layhəli.əlavə məlumat üçün əlaqə saxlayin.",7,Bakı,Nizami rayonu,metro. Xalqlar Dostluğu,
361530,2022-09-18,Yeni tikili,12 / 8,145,4,Kupçasız,230000,Vasitəçi / Rieltor,"Qara Qarayev M/S yaxin.Orbita Premum yaşayiş konpleksində.12 mərtəbəli binanin 8 ci mərtəbəsində,orjinal 4 otaqli,145m2,podmayak vəziyyətdə satilir.sənədləşmə qiymətə daxildir.",4,Bakı,Nizami rayonu,8-ci kilometr,metro. Qara Qarayev
368226,2022-09-18,Yeni tikili,17 / 3,118,3,Kupçasız,157900,Vasitəçi / Rieltor,"Qara Qarayev metro stansiyasinin düz çixişinda.17 mərtəbəli binanin 3 cü mərtəbəsində,3 otaqli,118m2,podmayak şəkildə satilir.qaz su,işiq fasiləsizdir.əlavə məlumat üçün əlaqə saxlayin.",7,Bakı,Nizami rayonu,8-ci kilometr,metro. Qara Qarayev
369959,2022-09-18,Köhnə tikili,5 / 3,45,2,Kupça,50000,Vasitəçi / Rieltor,"Xırdalan, Aytac şadlıq evinin yaxınlığı, qazlı və çıxarışlı (kupçalı) xruşovka layihəli 5 mərtəbəli yaşayış binasında 3-cü mərtəbədə, ümumi sahəsi 45 kvadratmetr, qanuni 2 otaq orta təmirli mənzil 50000 AZN-ə satılır. Qaz, su, elektrik enerjisi fasiləsizdir. Hamam otağı və sanitar qovşaq tam təmirlidır. Sənəd Çıxarışdır (kupça). Binanın 24 saat mühafizə və müşahidə olunan geniş həyətyanı sahəsi, uşaq əyləncə parkı var. Məktəb, bağça, supermarket piyada məsafəsindədir. Avtobus dayanacağı binanın qarşısındadır. Daha ətraflı məlumat üçün əlaqə saxlaya bilərsiniz. Təşəkkürlər..!",17,Xırdalan ş.,,,
364437,2022-09-18,Köhnə tikili,5 / 3,55,2,Kupça,74000,Vasitəçi / Rieltor,"5/3 cü mərtəbəsində,2 otaqli,orta bulok,minski layhəli,skvaznoy.otaqlarin girişi ayri.hamam tualet ayri",4,Bakı,Sabunçu rayonu,Bakıxanov qəs.,metro. Neftçilər
369958,2022-09-18,Köhnə tikili,5 / 5,45,1,Kupça,62000,Vasitəçi / Rieltor,Nizami rayonu nefciler lotos ticaretin uzbe uz 26 nomrelinin yani  yani 5 mertebeli binanin 5 ci mertebesi orta bloq 1 otaq qiymet 62.000 manat,14,Bakı,Nizami rayonu,8-ci kilometr,metro. Neftçilər
369957,2022-09-18,Köhnə tikili,6 / 2,52,2,Kupça,110000,Vasitəçi / Rieltor,"Qaz və Kupça    Xətaidə Çay fabrikinin yanında 6mərtəbəli binanın 2ci mərtəbəsi 2otaqlı tam təmirsiz mənzil satılır.Mənzil kiyev layihəlidir,otaqları ayrı və işıqlıdır.Yola-metroya-məktəblərə yaxın ərazidə yerləşir.Sənədləri tam qaydasındadır və aqlı-satqıya tam hazırdır.      055-785-43-01    070-521-21-11    056-420-57-98",14,Bakı,Xətai rayonu,metro.  Xətai,
369951,2022-09-18,Yeni tikili,12 / 3,55,2,Kupçasız,55000,Vasitəçi / Rieltor,"Xirdalan şəhərində Texnikom yani Mektebe, bazara yaxin,Binada qaz və digər komunallar mövcuddur. Ev keyfiyyətli materiallar ilə tam təmir olunub və ümumi sahəsi 55 kv m. 2 otaga düzlme 12/3-ci mərtəbəsində yerləşir. Dayanacaga yaxındır. Təcili satılır.nəğd satışdır. Bina tam yaşayışlıdır. Sənəd Müqavile.  Qeyd; Sizinde Bazar Qiymetine uygun tez satmag istediyiniz Menzil varsa Bizimle Elaqe Saxlaya Bilersiz",14,Xırdalan ş.,,,
369945,2022-09-18,Yeni tikili,17 / 13,140,4,Kupça,226000,Vasitəçi / Rieltor,"MÖHTƏŞƏM TƏKLİF...!!  KUPÇA+QAZ+ƏŞYA+ 2 QARAJ..!!!  Neftçilər icra h. arxasında  Arko  mtk-ya məxsus yeni tikili binada yerləşən mənzil satılır. Yaşamaq üçün super təmir edilib.Qanuni 4 otaq, 30 kv zal, 2 s/q, 2 eyvan. Bütün əşyalarla birlikdə satılır. 2 maşınlıq 45 kv qaraj qiymətə daxildir. Sənədi Çıxarış(kupçadır).   QEYD...!!!Bu qiymət belə mənzil hər zaman olmur.",15,Bakı,Nizami rayonu,,
369944,2022-09-18,Köhnə tikili,6 / 9,95,4,Kupça,120000,Vasitəçi / Rieltor,"Bileceri qesebesi ağ saray şadlığ evinin yadınlığında yerleşir. 4 otağ kiev lahiyə, mertebe 9/6 orta blok, merkezi istilik sistemi var.Sened kupça.Ofisin xidmet haqqı 1% Real alıcıya endirim olunacag.",15,Bakı,Binəqədi rayonu,Biləcəri qəs.,metro. Avtovağzal
