id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
104390,2022-02-25,Köhnə tikili,5 / 5,86,3,Kupça,95000,Vasitəçi / Rieltor,Nizami rayonu X Dostluğu m/st Behruz Nuriyev küc Lacin t/m arxasi Daş lelinqrad lah binada 5/5 mer 3/otaqli 86/kv  orta bulokda yaxşi temirli menzil satilir Qiymeti 95.000 azn Başqa variantlarda var,14,Bakı,Nizami rayonu,metro. Xalqlar Dostluğu,
104388,2022-02-25,Yeni tikili,4 / 2,80,2,Kupça,65000,Vasitəçi / Rieltor,"Apşeron rayonu, Masazır qəsəbəsi, Əliağa Vahid prospekti,  «BRİLLİANT» ş/sarayının arxasında inşa edilmiş, yaşayışlı binanın 4/2-ci mərtəbəsində, sahəsi 80 kv.m., qanunu 2 otaqlı,  KUPÇALI, 2 eyvanı olan təmirli mənzil, TƏCİLİ  65 min manata satılır. Qaz, işıq, su daimidir. İstilik sistemi kombi çəkilmişdir, hamamın aksesuarları quraşdırılmışdır. Binanın geniş həyəti, yeraltı maşın dayanacağı mövcuddur. Mənzilin videosuna baxmaq istəsəniz «AL  EMLAK» You Tube kanalına abunə olun və izləyin. Daha ətraflı məlumat üçün əlaqə saxlayın.",9,Abşeron,Masazır,,
956715,2022-02-25,Yeni tikili,14 / 9,88,2,Kupça,130000,Vasitəçi / Rieltor,Nizami rayonunda 251və 250 saylı məktəblərin yanında 14 mərtəbəli binanın 9-cu mərtəbəsində əla təmirli 2 otaqlı mənzil satılır.Çıxarış (kupça) var.Real alıcıya endirim olacaq.Əmlak ofisinə ödəniş alıcı tərəfindən məbləğin 1%-ni təşkil edir.,6,Bakı,Nizami rayonu,8-ci kilometr,
104386,2022-02-25,Yeni tikili,21 / 4,161,3,Kupça,370000,Vasitəçi / Rieltor,"Təcili Satılır!Qazlı Kupçalı! Xətai r-nu, Xətai mst,Yusif Səfərov küç. Sevgi parkının yanında Retro Palace elit binada 4/21 161 kv olan 3 otaqlı əla təmirli mənzil satılır.Mənzilin gözəl göz oxşayan panoraması var.Təmirdən sonra yaşayış olmayıb.Qaz, Su, Işıq Daimidir.Qiymət startdı,real alıcı ilə mənzilə baxdıqdan sonra danışmaq olar.Əlavə məlumat üçün buyurub əlaqə saxlaya bilərsiz.Xidmət haqqı 1% təşkil edir.",9,Bakı,Xətai rayonu,metro.  Xətai,
104382,2022-02-25,Köhnə tikili,10 / 2,100,4,Kupça,143000,Əmlak sahibi,"Babek prospektin ktv nin yani 4 otaqli menzil.  2 balkonu var, kombi sistemi var, seliqeli ve remontludu  Yaninda bagca, mektbe var",17,Bakı,Xətai rayonu,metro. Xalqlar Dostluğu,
104381,2022-02-25,Köhnə tikili,5 / 5,66,2,Kupça,58000,Vasitəçi / Rieltor,Nizami rayonu X Dostluğu m/st 3-4 deq mesafede yerleşir Minisqi lah binada 5/5 mer 2/otaqli 66/kv orta temirli hamam tualet kafel metlax Qiymeti 58.000 azn Basqa variantlarda var,15,Bakı,Nizami rayonu,metro. Xalqlar Dostluğu,
104380,2022-02-25,Yeni tikili,19 / 2,63,2,Kupça,92000,Vasitəçi / Rieltor,SƏNƏD ÇIXARIŞ (KUPÇA)  DAXİLİ KREDTLƏ  TƏK VESİQƏSİ İLƏ  İLLİK 10 %  Ehmedli telnov küçəsində  Pitstopun arxası  19 mərtəbənin 2-ci mərtəbəsi  Mənzilin ümumi sahəsi 63 m²  2 otağa düzəlmə tam təmir  92000 nağd qiymət    KREDİTLƏ!    40000 azn ilkin odeniş  5 illik 1246 azn  8 illik 890 azn  10 il 776 azn,13,Bakı,Xətai rayonu,metro. Əhmədli,
104376,2022-02-25,Yeni tikili,18 / 16,100,2,Kupça,150000,Vasitəçi / Rieltor,"!!! Tecili !!!  20 YANVAR metrosuna yaxin Access bankin yaninda, 2 Otagli ELA TEMIRLI menzil satilir.Temir keyfiyyetli olunub, satis ucun nezerde tutulmayib.Qaz, su, isig daimdir.Binanin 24 saat muhafizesi var.KUPCALIDIR.ESYALI-160000 azn.Zaldaki esyalar istifade olunmayib!  ofis haqqi-1%",10,Bakı,Nəsimi rayonu,,
104373,2022-02-25,Köhnə tikili,5 / 4,66,2,Kupça,68000,Vasitəçi / Rieltor,Nizami rayonu Neftciler m/st 3-deq mesafede yerlesir Minisqi lah binada 5/4 mer 2/otaqli 66/kv orta /bulokda temirsiz menzil satilir Qiymeti 68.000 azn,13,Bakı,Nizami rayonu,metro. Neftçilər,
104372,2022-02-25,Yeni tikili,20 / 10,66.2,1,Kupçasız,93500,Vasitəçi / Rieltor,TECILI SATILIR !!! Xetai metrosu ve Bravonun yaninda yeni tikilmis 20 mertebeli binanin 10-cu mertebesinde 1 otaqli temirsiz (podmayak) menzil satilir . Binada hal-hazirda tamamlanma isleri gedir . Etrafli melumat ucun elaqe saxlaya bilersiniz .,13,Bakı,Xətai rayonu,metro.  Xətai,
