id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
285727,2022-07-11,Yeni tikili,12 / 4,91,3,Kupça,85000,Vasitəçi / Rieltor,Xırdalanda Heydər Əliyev prospektindən və avtobus dayanacağından 20 metr aralıda inşa edilmiş 12 mərtəbəli binanın 4-cü mərtəbəsində yerləşən 2 otaqlı və 3 otağa düzəldilmiş əla təmirli mənzil satılır. Binada tam yaşayış var. QAZ var. Sürətlə işləyən 2 lifti var. Kombi sistemi çəkilib. Mənzilin s/u-li və foyesi istilik sistemiilə yığılıb. Qiymətdə razılaşmaq olar. Sənədi var. (KUPÇA),12,Xırdalan ş.,,,
285724,2022-07-11,Köhnə tikili,9 / 6,95,3,Kupça,113000,Vasitəçi / Rieltor,"Əhmədli metrosunun yaxınlığında (3-4 dəqlik məsafədə) Sarayeva 14 ünvanında, neftçilər üçün tikilmiş binada (Poçtun binasında), 3 otaqlı mənzil satıram. Layihə köhnə tikililərdən ən idealı və genışi olan experimental leningrad, daş bina, bütün otaqlar ayrı ayrı, boya boy geniş balkon, bütün otaqlarında balkona çıxışı var. Otaqların hər biri digər proyektlərdən genişdir, həyət hər iki tərəfdə geniş, səliqəli və sakitdir. Təmir kohnədir - zəifdir, hamam tualet, işıq sistemi yenilənib.",15,Bakı,Xətai rayonu,metro. Əhmədli,
285720,2022-07-11,Yeni tikili,19 / 15,155,4,Kupça,179000,Vasitəçi / Rieltor,"QAZ KUPÇA VAR  Sənədlər alqı satqı üçün qaydasındadır  Həzi Aslnaov metrosu Gəncə prospektində kompleksdə yerləşir.  XƏTAİ PARK yaşayış kompleksi   QANUNİ 4 OTAQLI   Mərtəvə 19/15  Kvadratı 153  Mənzil skvaznoy mənzildir.Hər iki tərəfə həm həyətə,həm DƏNİZƏ baxır.  Sənəd kupçadır.  Əlavə məlumat üçün əlaqə saxlamaq olar.  Agentlik rüsumu alıcı tərəfdən 1%",15,Bakı,Xətai rayonu,metro. Həzi Aslanov ,
154293,2022-07-11,Yeni tikili,16 / 12,65,3,Kupça,75000,Vasitəçi / Rieltor,Xirdalanin tam merkezinde Heyder parkinin yani yeni tikili 16  mertebeli binanin 12  mertebesinde 3  otaqa duzelme  temirli menzil binada qaz su işiq daimdir binanin 2 lifti var tam yaşayişli binadir  sened kupca menzil temirden  yeni cixib satişda başqa evlermizde var,6,Xırdalan ş.,,,
279196,2022-07-11,Yeni tikili,5 / 3,56,2,Kupçasız,60000,Vasitəçi / Rieltor,Xirdalanin Tam merkezinde icra hakimiyyetine yaxin Baki Sumqayit suret qatarina 2 deq mesafed yeni tikli liftli 6 mertebi Binanin 2 ci mertebesinde 2 otaqli temirden yeni cixmiş bina evi binada kamunallar var mektebe bagcaya bir cox iaşe abyektlerine yaxindir sened ilkin alqi satqdir naterial qaydada alqi satqi olacaq satişda başqa menzillermizde var,9,Xırdalan ş.,,,
265616,2022-07-11,Yeni tikili,13 / 13,80,3,Kupçasız,48000,Vasitəçi / Rieltor,Tecili Satilir Xirdalanda merkezde 3 nom mektebin yaxin Rahat Markete yaxin  119 ve 199 nom marşurt yoluna yaxin 13  mertebeli binanin 13 ci mertebesinde mansart tipli  3 otaqa duzelme  menzil satilir bina  yaşayişli binadir  qaz su işiq daimdir  bütün iaşe abyektlerine yaxindir  sened şirket daxili müqavile etibarli şirketdir satişda başqa menzillermizde var,10,Xırdalan ş.,,,
254941,2022-07-11,Yeni tikili,11 / 11,109,3,Kupçasız,66000,Vasitəçi / Rieltor,TECILI SATILIR Xirdalanda Aaaf parkda yeni tikili 11 mertebeli binanin 11 ci mertebesinde 3 otaqli menzil bina tam yaşayişli binadir qaz su işiq daimdir 24 saat muhafize binanin işlek lifti var bir mertebe piayada qalxrsan menzilden ferqi yoxdur üstü betondur sened aaf parka mexsus muqaviledir,5,Xırdalan ş.,,,
285714,2022-07-11,Köhnə tikili,5 / 5,30,2,Kupça,72000,Vasitəçi / Rieltor,TECILI SATILIR!!!  Inshaatcilar m/st yaxinliginda H.bey Zerdabi kuchesinde yerleshen kohne tikili binanin 5 ci mertebesinde yerleshen 1/2 duzelme otagli tam temirli menzil satilir.  Qiymeti sondu.  Ofis xidmet haqqi 1%,10,Bakı,Yasamal rayonu,metro. İnşaatçılar,
124856,2022-07-11,Yeni tikili,9 / 4,68,2,Kupça,67000,Vasitəçi / Rieltor,Masazirda Merkezde prospektin kenarinda 9 mertebeli binanin 4 cu mertebesinde orginal 2 otaqli Şexsi istifade Üçün temir olunmiş menzil binada qaz su işiq daimdir temirden sonram yaşayiş olunmayib  menzilde 3 balkon var sened kupca,8,Abşeron,Masazır,,
285711,2022-07-11,Yeni tikili,16 / 17,90,3,Kupça,195000,Vasitəçi / Rieltor,Azadliq metrosu yaxinliginda Qosa zapravka deyilen erazide 17 mertebeli yeni binanin 16-ci mertebesinde umumi sahesi 90 km2 olan 2 otaqdan 3 otaga duzelme yaxsi temirli menzil satilir.Otaqlarin hamisina normal pencere dusur.Menzil esyali satilir.Bina inkisaf etmis infrastrukturda yerlesir.Senedi Kupca.Qiymeti 195000 AZN.,13,Bakı,Binəqədi rayonu,metro. Azadlıq prospekti,
285709,2022-07-11,Yeni tikili,16 / 16,115,4,Kupça,96000,Vasitəçi / Rieltor,Tecili satildigi ucun deyerinden asagi qiymetedi QAZ+KUPCA..Sabuncu Rayonu  Bakixanov qesebesi st Razinen uzu icra hakimiyetine conende sag elde yol kenarinda 16 mertebeli binanin16 ci mertebesinde menzil mansart deyil bildiyimiz menzillerdendi 115 kvm ibaret temirli qanuni 3 otaqli olub 4 de duzeldilib otaqlarin hamsinin penceresi var menzilde 2sanuzeli ve  2 edet boyuk balkonu var ikisidi cam balkonla baglanib menzilin giris hiisesi yeni holu metbexi sanuzelleri isti poldu sehere gozel menzeresi binanin girisi mermer doseme yuksek suretli liftleri yeralti avtodayanacagi 24 saat muhafize xidmeti mektebe baxcaya ticaret abyektlerine dayanacaga yaxin erazide yerlesir,16,Bakı,Sabunçu rayonu,Bakıxanov qəs.,metro. Qara Qarayev
285708,2022-07-11,Köhnə tikili,2 / 2,50,2,Kupça,46000,Vasitəçi / Rieltor,"NZS qəsəbəsinin mərkəzində, əsas yolun üzərində,2 mərtəbəli binanın 2-ci mərtəbəsində tam təmirsiz 2 otaqlı mənzil satılır. Səkillər mənzilə aiddir.Bina 3 blokludur. Mənzil ortadır.binanın üstü cardaqdır.Dəyərindən ucuz satılır.Əlavə məlumat ücün ZƏNG EDİN !!!!",13,Bakı,Xətai rayonu,NZS,metro.  Xətai
285707,2022-07-11,Yeni tikili,21 / 16,120,3,Kupça,205000,Vasitəçi / Rieltor,"DƏYƏRİNDƏN UCUZ QİYMƏTƏ !  Nərimanovda  AZİNKO -da qanuni 3 otaqlı mənzil satılır.  Ümumi sahəsi 120 kv.m.dir.  Mərtəbə 20/16.  Qaz, su, işıq daimidir.  İstilik sistemi kombidir.  Pol parket.  Sənəd ÇIXARIŞ (KUPÇA).  Komissiya haqqı 1% təşkil edəcək.",19,Bakı,Nərimanov rayonu,metro. Nəriman Nərimanov,
261873,2022-07-11,Köhnə tikili,5 / 3,65,2,Kupça,65900,Vasitəçi / Rieltor,"TƏCİLİ SATILIR ƏLA TƏKLİFDİR.  Polad Həşimov küçəsində Ali Hərbi litsey yaxınlığında EKSPERİMENTAL DAŞ BİNADA  QANUNİ 2 OTAQLI  Otaqların qapısı kolidora açılır,işdən işə deyil.Balkonu var baxışı DƏNİZƏ BAXIR.  Həzi Aslanov metrosundan 51,Əhmədli,Xalqlar,Neftçilər metrosundan 60 nömrəli marşurut aktivdir.Marşurutla 15dəqiqəlik məsafədədir.Sənəd KUPÇADIR.  istər şəxsi qalmaq üçün istər alıb kirayə vermək üçün ideal təklifdir.  Agentlik rüsumu 1%",11,Bakı,Xətai rayonu,metro. Həzi Aslanov ,
273653,2022-07-11,Yeni tikili,15 / 13,59,2,Kupça,70000,Vasitəçi / Rieltor,Xırdalanda Kristal Abşeron Yaşayış kompleksində 15 mərtəbəli yeni tikilinin 13 cü mərtəbəsində sahəsi 59 kv.m olan qanuni 2 otaqlı təmirli mənzil satılır.Mənzil dövlət ipotekasındadır.8 faizli.Nağd satış qiyməti 70000. İpoteka ilə isə 35000 ilkin ödəməklə 21 il ayda 339m.İlkin ödənişdə endirim olacaq.Qaz su işıq daimidir.Sənədi kupçadır.,7,Xırdalan ş.,,,
