id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
299895,2022-08-21,Yeni tikili,18 / 17,107,3,Kupçasız,135000,Vasitəçi / Rieltor,Neftcilerde metroya yaxin 18/17-de ela temirli 3 otaqli menzil satilir.sened muqavile,17,Bakı,Nizami rayonu,8-ci kilometr,metro. Neftçilər
336092,2022-08-21,Köhnə tikili,5 / 2,75,3,Kupça,95000,Vasitəçi / Rieltor,Teçili satilir 3 otahli daş bina iaxşi temirlileninqrad lahiasi mekteb baxça iaxinlixda.orta blok merkezi istilik qaz su işix daimi.,16,Bakı,Xətai rayonu,Əhmədli,metro. Həzi Aslanov 
336089,2022-08-21,Köhnə tikili,5 / 3,106.5,5,Kupça,126000,Əmlak sahibi,"Sumqayıt şəhər, 9-cu mikr. alman parkının yanı, 5 mərtəbəli bina, lenproyekt, daş ev, orta hissə, 3-cü mərtəbə, 5 otaq (106.5 kv.m), səliqəli mənzil. Qiymət 126000 manat. Maraqlananlar axşam saat 6-10 arası əlaqə saxlaya bilərlər.",26,Sumqayıt,9-cu mikrorayon,,
336084,2022-08-21,Yeni tikili,17 / 11,68,2,Kupça,168500,Vasitəçi / Rieltor,"Əla təklif !  Lüks sevənlər üçün unikal mənzil !  Mənzil təcili satıldığı üçün qiyməti bazar qiymətindən qat-qat aşağı qoyulub !  Şərq bazarının düz yanında yeni istifadəyə verilmiş binada (67.25 kv )2 otağa çevrilmiş mənzil tam əşyalı satılır. Mənzildə otaqlarda parket, koridor ,mətbəx və hamamda isti döşəmədir.Lepkadaxili oboy xüsusi seçilmişdir /özəl markadır.  Santexnika yüksək keyfiyyətli orijinal Grohe və ECA markalarıdır. Mətbəxdə filtirli krandır .  Mətbəx Akrildən bütün rahatlıqlar nəzərə alınmaqla xüsusi sifarişdir.Üstü(stolişnitsa) mərmərdir.  Binanın həyəti həmin ərazidə ən geniş həyətə malikdir.Binaaltı parking hazırdır.Həyətdə oyun meydançası və idman alətləri yerləşdirilir.  Mənzilin Kupçası hazırdır və alan adamın adına alınacaq.  Real müştəri ilə qiymət razılıqına gəlmək olar.  QEYD-Mənzil aylıq stabil gəlir əldə etmək istəyənlər üçün ideal varyantdır.  Mənzili alıb , tərəfimizdən aylıq 700-manata kirayə verə bilərsiniz.",14,Bakı,Nərimanov rayonu,metro. Nəriman Nərimanov,
336083,2022-08-21,Yeni tikili,18 / 9,136,3,Kupça,220000,Vasitəçi / Rieltor,"TƏCİLİ SATILIR.  Azər Ross MTK da təcili olaraq 136 kv 3 otaqlı, mətbəxt mebeli qurulmuş, kombili, koridorllar isti döşəməli, parketli, qazı, işığı, suyu olan, uşaq otağında balacalar üçün ayrıca vanna otağı olan, yeni təmir olunmuş mənzil satılır. Mənzil orta blokda yerləşir.Təmirdən sonra yaşayış olmayıb. Mənzilin kupçası qazı suyu işığı var. Real alıcıyla qiymətdə razılaşmaq olar Ofis haqqı 1%",16,Bakı,Nəsimi rayonu,3-cü mikrorayon,metro. 8 Noyabr
336078,2022-08-21,Yeni tikili,17 / 13,55,2,Kupçasız,107000,Vasitəçi / Rieltor,Metro Q.Qarayev Planetin yanı Orbita MTK 2otağa düzəlib mətbəxt otağlar girişləri ayrldır bir balkonu var təmir 20günə yekunlaşır.Hamam aksessuarları duşkabin mətbəxt mebeli lüsturlar pərdələr quraşdırılıb təhvil verilir.Mənzilin baxışı dənizə şəhərədir qarşısı açığdır qeyd olunmuş daxili şəkillər mənzilə aid deyil şərtidir.Əlaqə saxlayın açar məndədir uyğun vaxtda baxa bilərik.,21,Bakı,Nizami rayonu,metro. Qara Qarayev,
336079,2022-08-21,Yeni tikili,17 / 14,65,2,Kupçasız,75000,Vasitəçi / Rieltor,Ünvan: Sumqayıt şəhər 16-cı məhəllə  2 otaq 16məh. 17/14 əla təmirli 65m.kv. Rəsmi 2 otaq sənəd müqavilə 75.000azn,21,Sumqayıt,16-cı məhəllə,,
258804,2022-08-21,Köhnə tikili,5 / 1,70,3,Kupça,98000,Vasitəçi / Rieltor,"m.Neftciler XEZER klinikasinin heyetinde 210 № mektebin yani Q.Qarayev prospekti. Xrusovka layiheli binadir. 5/1 ci mertebesinde yerlesir. Orta blokda 3 otaqli tam hazir yasayis ucun menzildir. Istilik sistemi qazanxanadir. Butun pencereler plastikdir. yer parketdir. Menzil skvaznoydur. Iki dene cole cixan qapisi var. Binanin arxasinda bagida var istirahet ucun. Menzilin kanalizasiya sistemi ayridir. Temiz zirzemisi var, evin icindendir girisi. Heyetde idman meydancasi, ushaqlar ucun yellencekler var. 210 nomreli mekteb ve ushaq bagcasi duz evin yanindadir. Tam hazir bir menzildir. Qiymetde guzi endirim ola biler.kupcasi var",13,Bakı,Nizami rayonu,8-ci kilometr,metro. Neftçilər
336075,2022-08-21,Köhnə tikili,9 / 7,56,2,Kupça,75000,Vasitəçi / Rieltor,"Qaraçuxurda 2 otaq bina evi  Lahiyə: - Leninqrad  Mərtəbə: - 7/9  Sahəsi: -  56kv.m.  Otaq sayı: - 2  Evin cəhəti (istiqaməti) – orta (künc deyil)  Sənəd:-  Çıxarış (kupça)  Kommunal:- Qaz, su, elektrik daimidir. Telefon, KabelTV, İnternet var.  Hamam-tualet: -  Ayrı-ayrı  İstilik sistemi: -  Mərkəzi (dövlət)  Ünvan: - Bakı Şəhəri, Suraxanı rayonu,  Qaraçuxur qəsəbəsi, Yusif Eyvazov küçəsi  Yaxınlıqda: - Maşallah market, 318 saylı tam orta məktəb.  Qalacaq əşya: - Mətbəx mebeli. Danışığa görə kondisionerdə qala bilər.  QEYD: - Mənzilin bütün sənədləri qaydasındadır. 81 nömrəli avtobusun dayanacağına yaxın.  REAL ALICIYA ENDİRİM OLACAQ!   Whatsapla da əlaqə saxlaya bilərsiniz.  Siz çağrı atın, biz sizə zəng edəcik.  Ofis haqqı 1%",17,Bakı,Suraxanı rayonu,Qaraçuxur qəs.,
335890,2022-08-21,Köhnə tikili,5 / 1,30,1,Kupça,61000,Əmlak sahibi,"Neftçilər metrosuna yaxin, icra hakimiyyətinin arxasında,220 sayli məktəbin yanında 5mərtəbəli binanın 1-ci mərtəbəsində 1otaqlı ev satır. Ev tam təmirlidir. Mətbəx mebeli var. Bəzi əşyalar qalacaq. Qaz,su,işıq daimi, mərkəzi istilik sistemi var. Internet var. Qarşısinda artırmaq üçün yer də var. Yaşayış üçüb ideal ərazidə yerləşir.",24,Bakı,Nizami rayonu,8-ci kilometr,metro. Neftçilər
