id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
132533,2022-03-18,Köhnə tikili,5 / 4,45,2,Kupça,56000,Vasitəçi / Rieltor,"Sumqayit şeheri 4 mikrorayon, 5/4 mertebesi, 2 otaq orta, temirli menzil satilir..",12,Sumqayıt,4-cü mikrorayon,,
132529,2022-03-18,Yeni tikili,10 / 7,82,3,Kupça,105000,Vasitəçi / Rieltor,1 mkr maarifin arxasında.Yeni tikilidə 10/7 ci mərtəbəsində yeni təmirli 82 kv 2 otaqdan 3 otaga ideal düzəlmiş mənzildir.Otaqların girişləri ayrıdır.Mətbəx studya deyil.Kupça var.Qeydiyyatda heçkim yoxdur.İpoteka mümkündür.Təmirdən sonra mənzildə yaşayış olmuyub.Qiymət 105 000 azn.Real alıcıya yerində endirim olacaq!,16,Sumqayıt,,,
132527,2022-03-18,Yeni tikili,12 / 11,104,3,Kupça,205000,Vasitəçi / Rieltor,"TECILI SATILIR !!! Xatai metrosunun yaxinliginda,2014 ci ilde Sokar Shirketler Qrupu terefinden insha olunmush 12 mertebeli yeni tikili binanin 11 ci mertebesinde  yaxshi temirli,qanuni 3 otaqli menzil satilir.Qonaq otaqi 30 kv m.Binanin 24 saat muhafize olunan heyeti,suretli liftleri,2 mertebe yeralti parkinqi (qaraji) var.Lift -1 qaraja dushur.Menzil yelcekendi(skvoznoy).Hamam ve tualeti razdelnidi(ayri ayri).Binanin metro ile ara mesafesi 100 metr teshgil edir.Real alici ile qiymetde menzile baxdiqdan sonra danishmaq olar.Elave melumat ucun zeng vura bilersiniz.",13,Bakı,Xətai rayonu,metro.  Xətai,
132526,2022-03-18,Yeni tikili,17 / 14,106,3,Kupça,205000,Vasitəçi / Rieltor,"Nərimanov və Gənclik metrosunun  yaxınlığında, “Xarici Dillər Universiteti”nin və  “Heydər Əliyev Mərkəzi”nin yanında, yenitikili, qazlı, kupçalı  binada, sahəsi 106 kv.m. , 3 otaqlı  təmirli  mənzil satılır. Mənzilin istilik sistemi kombidir, 2 sanitar qovşağı var. Çıxarışı var. ( Ofis haqqı 1 % )",15,Bakı,Nərimanov rayonu,metro. Nəriman Nərimanov,
132525,2022-03-18,Köhnə tikili,7 / 4,45,1,Kupça,97000,Vasitəçi / Rieltor,"TECILI SATILIR !!! Xatai metrosunun yaxinliginda,2001 ci ilde Sokar Shirketler qrupu terefinden insha olunmush 7 mertebeli eksperimental layiheli dash binanin 4 cu mertebesinde ela temirli,1 otaqli menzil satilr.Eshyalar gosterilen qiymete daxildir.Binanin metro ile mesafesi 100 metr teshgil edir.Binanin lifti var.Elave melumat ucun zeng vura bilersiniz.",12,Bakı,Xətai rayonu,metro.  Xətai,
132524,2022-03-18,Yeni tikili,13 / 6,107,3,Kupça,190000,Vasitəçi / Rieltor,"TECILI SATILIR !!! Xatai metrosunun yaxinliginda,2014 ci ilde Sokar Shirketler Qrupu terefinden insha olunmush 13 mertebeli yeni tikili binanin 6 ci mertebesinde  yaxshi temirli,qanuni 3 otaqli menzil satilir.Qonaq otaqi 30 kv m.Binanin 24 saat muhafize olunan heyeti,suretli liftleri,2 mertebe yeralti parkinqi (qaraji) var.Lift qaraja dushur.Menzil yelcekendi(skvoznoy).Hamam ve tualeti razdelnidi(ayri ayri).Binanin metro ile ara mesafesi 100 metr teshgil edir.Real alici ile qiymetde menzile baxdiqdan sonra danishmaq olar.Elave melumat ucun zeng vura bilersiniz.",14,Bakı,Xətai rayonu,metro.  Xətai,
132523,2022-03-18,Yeni tikili,9 / 9,75,3,Kupça,108000,Vasitəçi / Rieltor,TECILI SATILIR !!!  DEYERINDEN ASAGI QIYMETE SATILIR !!!  Menzil yerlewir Nizami rayonunda Xalqlar metrosu yaxinliginda  Menzil Kiev eksprmentalni lahiyyesidir 9 mertebenin 9 cı mertebesinde yerlewir menzil tam ela temirli 3 otaqdan ibaretdir ve hemcininde menzilin mansardida vardir uzerinde o da evin satiw qiymetine daxildir  Umumiyyetle menzil yerlewmesine gore ela yerde yerlewir  Ve daniwiq esnasinda qiymetde mueyyen endirim olacaq  Menzil etrafi yawayiw ucun vacib olan butun infrastruktur obyekleri vardir  Elave melumat ucun buyurub elaqe saxlaya bilersiniz  Ofis haqqi 1% tewkil edir,15,Bakı,Nizami rayonu,metro. Xalqlar Dostluğu,
122207,2022-03-18,Köhnə tikili,9 / 5,60,2,Kupça,88000,Vasitəçi / Rieltor,"İPOTEKAYA YARARLI (Təmirli, tam əşyalı)  Xətai rayon ,Həzi Aslanov və Əhmədli metrosuna yaxın, Ukrayna dairəsi tərəfdə 2 otaqlı, təmirli mənzil, tam əşyalı formada satılır. Fotoda gördüyünüz hər şey qiymətə daxildir. Bütün əşyalar son 2-3 il ərzində alınıb. Mətbəx mebeli 1il yarımdır quraşdırılıb.Əşyalara daxildir - Samsung soyuducu, LG paltaryuyan, Bosch aspirator, AUX kondisioner, LG televizor, mətbəx stol stul dəsti, uşaq kravatı, yataq mebeli, qonaq otağı mebeli və s.Binanın həyəti də 1 həftə öncə təmir olunub. Uşaq meydançası, 24 saat kamera nəzarəti, idman avadanlıqları, stadion .Binanın yaxınlığında məktəb,baxça,supermarket və,S...yerləşir .Sənəd KUPÇA ( ÇIXARIŞ ).",7,Bakı,Xətai rayonu,metro. Əhmədli,
117259,2022-03-18,Yeni tikili,19 / 8,153,4,Kupça,149000,Vasitəçi / Rieltor,"TƏCİLİ!!!Xətai rayonu,Gəncə prospekti Xətai Park Premium yaşayış kompleksində 19 mərtəbənin 8-ci mərtəbəsində yerləşən 4-otaqlı 153 kv.m sahəsi olan təmirsiz mənzil təcili olaraq dəyərindən ucuz satılır.Mənzilin layihəsi gözəl, geniş işıqlı otaqlardan ibarətdir , tam yelçəkəndir Mənzil binanın layihəsi çəkilən zaman ilk seçilənlərdəndir. Həm prospektə həmdə həyətə baxışı var) layihə üzrə : 1 qonaq otağı, 3 yataq otağı , 3 sanitar qovşağı və mətbəx mövcuddur. Xətai Park yaşayış kompleksi geniş infrastruktura malik ərazidə yerləşir, yaxınlıqda BRAVO və ARAZ marketlər şəbəkəsinə aid supermarketlər var, məktəb, uşaq bağçası , avtobus dayanacaqlarına yaxındır . Kompleksin həyəti 24/7 mühafizə ilə təmin olunub , uşaqlar üçün oyun meydançası , 3 ədəd sürətli lift , 4 mərtəbəli yeraltı avtomobil dayanacağı var.Mənzil bütün sənədlərilə təmin olunub , Qaz, Su , İşıq , mənzildə qaz sayğacı quraşdırılıb .Təmirə istənilən vaxt başlamaq olar.Sənəd kupça (çıxarış)Mənzil təcili satıldığı üçün dəyərindən aşağı təklif olunur",10,Bakı,Xətai rayonu,H.Aslanon qəs.,metro. Həzi Aslanov 
918870,2022-03-18,Köhnə tikili,5 / 1,66,3,Kupça,64000,Vasitəçi / Rieltor,Sumqayıt 8-ci mk.5/1.orta.yerdən 2m hündür.  Tam təmir.kombi sistemi var.padvalı quru.  Otaqların girişləri ayrı.,8,Sumqayıt,8-ci mikrorayon,,
