id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
354111,2022-09-05,Yeni tikili,18 / 16,43,2,Kupçasız,46000,Vasitəçi / Rieltor,Xirdalanda 3 Nom mektebe Yaxin BakinSumqayit Yolunum kenarinda 18 mertebeli Binanin 16 ci mertrbesinde 2 otaga duzelme orta temirli menzil bina tam yaşayişli binadir qaz su işiq daimdir binanin işlek liftleri var sened şirket daxili muqViledir,11,Xırdalan ş.,,,
354110,2022-09-05,Köhnə tikili,9 / 7,45,1,Kupça,63000,Əmlak sahibi,Təmirli. Leninqrad layihəsi. İcra hakimiyyətinin yanı.,13,Bakı,Sabunçu rayonu,Bakıxanov qəs.,metro. Neftçilər
354040,2022-09-05,Yeni tikili,6 / 6,52,2,Kupça,40000,Vasitəçi / Rieltor,"TƏCİLİ SATILIR.qurtuluş 93 yaşayış kompleksində yerləşən altı mərtəbəli binanın altıncı mərtəbəsində ümumi sahəsi 52 kv,metir olan yevro təmirli 2 otaqlı mənzil bəzi əşyalar qalmaq şərti ilə təcili satılır.bina tam yaşayışlıdır binada su işıq daimidir.məktəb və baxçaya yaxındır.şəhərcikdə mərkəzi istilik sistemi var.sakinlərin rahatçılığı üçün şəhərcikdə hərbir əlverişli şərait yaradılıb.ətraflı məlumat əldə etmək üçün buyurun zənk vurun.",23,Abşeron,Masazır,,
354109,2022-09-05,Yeni tikili,12 / 2,170,3,Kupça,330000,Vasitəçi / Rieltor,"Elmler metrosu,Metbuat prospektinde,Musabeyov  parkinin yaxinliginda muasir standartlara cavab veren yeni tikili 11 mertebeli binanin 2-ci mertebesinde 3 otaq menzil satilir.  QEYD:  1.Kupca var.  2.Eshyasiz satilir.  3.Menzilde 3 sanuzel var (ikise dehlizde biri yataq otaginda).  4.Binada muasir texnologiyaya uygun liftler var.  5.Binada avtoparking var.  Elave melumat ucun elaqe saxlayin.",13,Bakı,Yasamal rayonu,metro. Elmlər Akademiyası,
354108,2022-09-05,Yeni tikili,17 / 4,110,3,Kupça,235000,Vasitəçi / Rieltor,"TECİLİ SATILIR!!!  Azadliq bagcali evler çox super temirli menzil satılır Kupcada 102 kv yazilib. Her bir weraiti var hal hazirda yashayish var. butun ewyalari ile birlikde satilir (elektronika xaric).Qaz,su ,işıq daimidir.Ofis haqqı 1%.",13,Bakı,Nərimanov rayonu,,
354107,2022-09-05,Köhnə tikili,9 / 8,40,2,Kupça,57000,Vasitəçi / Rieltor,"Suraxanı rayonu, Yeni Günəşli qəsəbəsi,D massiv,Balı marketə yaxın 9 mərtəbəli Leninqrad  lahiyəli binanın 8-ci mərtəbəsində sahəsi 40 kv.m olan 1 otaqdan 2 otağa düzəlmiş təmirli mənzil SATILIR. Menzilin suyu, qazı, işığı daimidir. İstilik sistemi mərkəzidir.Ətrafında ,məktəb 282 və 290 orta saylı, baxça, və.s var. SƏNƏT KUPÇA QİYMƏT 57000 AZN.",13,Bakı,Suraxanı rayonu,Yeni Günəşli qəs.,metro. Xalqlar Dostluğu
354106,2022-09-05,Yeni tikili,19 / 15,58,2,Kupça,143000,Vasitəçi / Rieltor,Yasamalda Rezdens Yasayish Kompleksinde Insacilar Metrosunun Yaninda 58 kv 1 otaqdan 2 otaqa duzelme ela temirli menzil satilir.Menzilde temirden sonra yasayish olamayib. sened Cixarish Etrafli melumat ucun elaqe saxlaya bilersiz.,18,Bakı,Yasamal rayonu,Yeni Yasamal qəs.,metro. İnşaatçılar
349665,2022-09-05,Yeni tikili,5 / 2,55,2,Kupça,61000,Vasitəçi / Rieltor,"Xırdalan, qazlı və çıxarışlı (kupçalı) yeni tikili 6 mərtəbəli yaşayış binasında 2-ci mərtəbədə, ümumi sahəsi 55 kvadratmetr, 2 otağa düzəlmə əla təmirli mənzil 61000 AZN-ə satılır. Qaz, su, elektrik enerjisi fasiləsizdir. Kombi sistemi hazır və işləkdir. Hamam otağı və sanitar qovşaq tam təmirlidır. Sənəd Çıxarışdır (kupça). Binanın 24 saat mühafizə və müşahidə olunan geniş həyətyanı sahəs var. Məktəb, bağça, supermarket piyada məsafəsindədir. Avtobus dayanacağı binanın qarşısındadır. Daha ətraflı məlumat üçün əlaqə saxlaya bilərsiniz. Təşəkkürlər..!",2,Xırdalan ş.,,,
354103,2022-09-05,Yeni tikili,16 / 15,119,3,Kupçasız,113000,Vasitəçi / Rieltor,Metro H Aslanov yaninda. Novostroyka  pod mayak  . Lift işləir. Yaşaiş var. Temir başlaya bilərsiz. Teçili satilir,19,Bakı,Xətai rayonu,Əhmədli,metro. Həzi Aslanov 
354102,2022-09-05,Yeni tikili,20 / 10,93,3,Kupça,375000,Vasitəçi / Rieltor,"Elmler metrosu,Huseyn Cavid parkinin yaninda muasir standartlara cavab veren mohtesem yeni tikili 20 mertebeli binanin 10-cu mertebesinde 2 otaqdan 3 otaga duzelme menzil satilir.  Qeyd:  1.Kupca var.  2.Eshyasiz satilir.  3.Muasir texnologiyaya uygun liftler var.  4.Avtoparking var.  Elave melumat ucun elaqe saxlayin.",14,Bakı,Yasamal rayonu,metro. Elmlər Akademiyası,
