id,date,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
208101,2022-07-10,Yeni tikili,4 / 3,82,2,Kupça,88000,Vasitəçi / Rieltor,Nizami rayonu Neftciler m/st Icranin arxasi Yeni binada 4/3 mer 2/otaqli 82 /kv yaxši temirli menzil satilir Kupca var Qiymeti 88.000 azn Başqa variantlarda var,6,Bakı,Nizami rayonu,metro. Neftçilər,
208068,2022-07-10,Köhnə tikili,5 / 5,46,2,Kupça,63000,Vasitəçi / Rieltor,Nizami rayonu Neftciler m/st Çobanzade küç Minisqi lah binada 5/5 mer 2/otaqli 46/kv temirsiz menzil satilir Qiymeti 63.000 azn Başqa variantlarimizda var,8,Bakı,Nizami rayonu,8-ci kilometr,metro. Neftçilər
208059,2022-07-10,Yeni tikili,17 / 2,70,2,Kupça,120000,Vasitəçi / Rieltor,Nizami rayonu Neftciler Bahar şadliq sarayinin yani Yeni binada 17/2 mer 2/otasli-3otaqa duzeldilmis 70/kv əla temirli menzil satilir Kupca var Qiymeti 120.000 azn,12,Bakı,Nizami rayonu,metro. Neftçilər,
208041,2022-07-10,Yeni tikili,17 / 8,90,2,Kupça,145000,Vasitəçi / Rieltor,Nizami rayonu Q Qarayev m/st  10/deq mesafede yerleşir Yeni binada 17/8 mer 2/otaqli -3/otaqa düzeldilmiş 90/kv əla temirli menzil satilir Kupca var Qiymeti 145.000 azn Qiymetde razilaşma olacaq Başqa variantlarimizda var,11,Bakı,Nizami rayonu,metro. Qara Qarayev,
208022,2022-07-10,Köhnə tikili,9 / 4,68,2,Kupça,87000,Vasitəçi / Rieltor,Nizami rayonu Q Qarayev m/st yaxinliği  Lelinqrad lah binada 9/4 mer 2/otaqli 68/kv orta temirli menzil satilir Qiymeti 87.000 azn Qiymetde razilaşma olzcaq Başqa variantlarda var,6,Bakı,Nizami rayonu,metro. Qara Qarayev,
207917,2022-07-10,Yeni tikili,16 / 8,90,2,Kupça,121500,Vasitəçi / Rieltor,Nizami rayonu Neftciler m/st Icranin arxasi Yeni binada 16/8 mer 2/otaqli 90/kv Mayakla menzil satilir Kupca var Qiymeti 1kv 1350 azn Toplam Qiymeti 121.500 azn Basqa variantlada var,7,Bakı,Nizami rayonu,metro. Neftçilər,
207893,2022-07-10,Yeni tikili,16 / 5,60,1,Kupça,100000,Vasitəçi / Rieltor,Nizami rayonu Q Qarayev m/st 32nomreli mektebin yani Yeni binada 16/5 mer 1/otaqli 2/otaqa düzeldilmiş əla temirli menzil satilir Kupca var Qiymeti 100.000 azn Qiymetde razilaşma olacaq,8,Bakı,Nizami rayonu,metro. Qara Qarayev,
206999,2022-07-10,Yeni tikili,17 / 4,98,2,Kupçasız,130000,Vasitəçi / Rieltor,Xetai rayonu Əhmedli qes Tellov küc Yeni binada 17/4 mer 2/otaqli 98/ kv əla temirli menzil satilir Qiymeti 130.000 azn Başqa variantlarda var,7,Bakı,Xətai rayonu,metro. Əhmədli,
206970,2022-07-10,Yeni tikili,13 / 8,61,1,Kupça,105000,Vasitəçi / Rieltor,Nizami rayonu Elşen Süleymanov küc Yeni binada Atlant MTK 13/8mer 1/otaqli 61/kv 1-2 düzeldilmiş+əşyali ela temirli menzil satilir Qiymeti 105.000 azn Qiymetde razilaşma olacaq Başqa variantlarda var,9,Bakı,Nizami rayonu,metro. Neftçilər,
191539,2022-07-10,Yeni tikili,10 / 3,158,3,Kupçasız,440000,Vasitəçi / Rieltor,Sebail rayonu Nizami kucesi tarqovuda nomre 1 saurmanin yaninda 10 mertebeli binanin 3 cu mertebesinde imumi sahesi 158 kv m olan 3 otaqli temirsiz menzil alicilara teklif olunur.,7,Bakı,Səbail rayonu,metro. Sahil,
233380,2022-07-10,Yeni tikili,13 / 9,161,4,Kupça,270000,Vasitəçi / Rieltor,"Nizami rayonu Qara Qarayev metrosunun yaxinligi 145 ve 238 nomreli mektebin yaninda yerlesen 13 mertebeli binanin 9 cu mertebesinde 161 kv,m olan super temirli 4 otaqli menzil esyali satilir. Menzilin temirinde yuksek keyfiyyetli materyallardan istifade olunub. Menzilin temiri pesekar dizaynerler terefinden heyata kecirilib. Menzilde gorduyunuz butun esyalar cox keyfiyyetli ve bahalidir.",4,Bakı,Nizami rayonu,metro. Qara Qarayev,
284454,2022-07-10,Yeni tikili,14 / 7,90,3,Kupça,190000,Vasitəçi / Rieltor,Nerimanov metrosunun yaxinlqinda yeni tikili 14 mertebeli binanin 7 ci mertebesinde 2 otaqdan 3 otaqa duzelme 90 kv m KUPCALİ MENZİL SATİLİR TAM ESYALİ,10,Bakı,Nərimanov rayonu,metro. Nəriman Nərimanov,
271675,2022-07-10,Köhnə tikili,9 / 3,100,4,Kupça,125000,Vasitəçi / Rieltor,"sabuncu rayonu bakixanov qesebesinde 4 otaq orta blokda LENINQRAD LAYHELI  orta temirli menzil satilir ,menzilde hal hazirda yasayis yoxdur  , alqi sadqida menzilin     acarlarini tehvil vermek olar",14,Bakı,Sabunçu rayonu,Bakıxanov qəs.,metro. Neftçilər
284452,2022-07-10,Köhnə tikili,5 / 3,35,1,Kupça,35500,Vasitəçi / Rieltor,Sumqayit seher 14-cü mehelle 5/3 orta blok. Böyük balkon.  İki otaqa düzleme. Tam seliqli. 35 kvd.  Diğer elanlarımız yeniemlak.az/4646,36,Sumqayıt,14-cü məhəllə,,
284449,2022-07-10,Köhnə tikili,6 / 2,75,3,Kupça,69000,Əmlak sahibi,Masazirda qurtulus 93 de yeni satisa cixmis ucuz qiymete 3 otaqli 75 kv. Esali satilir  tecili.  Qiymeti 69000 manat,22,Abşeron,Masazır,,
284447,2022-07-10,Yeni tikili,16 / 14,57,2,Kupça,100000,Vasitəçi / Rieltor,Baki seheri Xetai rayonu Xudu Memmedov kucesinde Yeni tikili olan 16 mertebeli binanin 14 mertebesinde sahesi 57kv/m olan 2 otaqli rahat ve seliqeli menzil satilir.Hezi Aslanov metrosuna 3 deqiqelik mesafede yerlesir.Menzilde bir sira esyalar saxlanilacaq.Kupca (CIXARIS) menzil alinanda verilecek.  QEYD;Menzillerinizin satisini tez bir zamanda heyata kecirmek isteyirsizse PLAZA HOUSE Dasinmaz Emlak Sirketi olaraq bize etibar ede bilersiz.,14,Bakı,Xətai rayonu,H.Aslanon qəs.,metro. Həzi Aslanov 
284446,2022-07-10,Yeni tikili,17 / 8,70,2,Kupça,127000,Vasitəçi / Rieltor,"  Qara Qarayev M/st yaxinligi.    ORBITA MTK.    1/2 duzelme,Super temir.    Sahesi 70 kv,Mertebe 17/8.    Sened Cixarilis(kupca).      Melumat ucun elaqe saxlayin.      OFIS xidmet haqqi 1 %.",13,Bakı,Nizami rayonu,metro. Qara Qarayev,
284441,2022-07-10,Yeni tikili,18 / 12,141,4,Kupça,295000,Vasitəçi / Rieltor,"  Qara Qarayev M/st cixisi    Imperial MTK    4 Otaga duzelme(1-ci isiqla)    Sahesi 141 kv, Mertebe 12/18    Luks - Temir(elektrotexnika daxil)    Sened Cixarilis(kupca)      Melumat ucun elaqe saxlayin      OFIS xidmet haqqi 1 %",17,Bakı,Nizami rayonu,metro. Qara Qarayev,
284440,2022-07-10,Yeni tikili,16 / 5,58,2,Kupça,107000,Vasitəçi / Rieltor,Seyid Əzim Şirvani küçəsi Şahab MTK 16 mərtəbəli yeni tikili binanın 5ci mərtəbəsi 58kv 1otaqlıdan 2 otaqlıya ideal düzəlmə tam təmirli mənzil satılır. Sənəd Çıxarış. OFİS HAQQI 1%,13,Bakı,Xətai rayonu,metro. Əhmədli,
284437,2022-07-10,Yeni tikili,17 / 7,120,3,Kupça,255000,Vasitəçi / Rieltor,"  Qara Qarayev M/St cixisi.    Qanuni 3 otag,18/7 mertebe,120 kv.    Super temir,tam esyali,Sened Kupca.    Real musderiye endirim var.      Melumat ucun elaqe saxlayin.      Ofis xidmet haqqi 1 %",16,Bakı,Nizami rayonu,metro. Qara Qarayev,
284435,2022-07-10,Köhnə tikili,4 / 2,47,2,Kupça,65000,Vasitəçi / Rieltor,"Təcili satılır Sumqayıt şəhəri, 34-cü məhəllə, 4 mərtəbəli binanın 2-ci mərtəbəsində yerləşən 2otaqlı orta mənzil, sütunlu balkon, tam səliqəli vəziyyətdə şəkillərdə göründüyü kimi, əşyaları ilə birlikdə.   Hal hazırda kirayəçi yaşayır 300azn.Əlaqə telefonları    077-313-25-64   055-435-28-51.",20,Sumqayıt,34-cü məhəllə,,
